chr	pos	Altcom	Auldew	Batfas	Batgra	Benhor	Boumic	Calmac	Calple	Chabri	Ctehor	Cyafur	Cphgib	Cyplep	Cypmic	Cypdwj	Enamel	Erecya	Eremar	Gnapfe	Hapmic	Intloo	Juldic	Julorn	Julreg	Lamkun	Lamlem	Lamoce	Lepatt	Lepelo	Lchaur	Loblab	Neobre	Neobue	Neocau	Neocyg	Neocyl	Neofas	Neofur	Neomod	Neomul	Neonig	Neopul	Neosav	Neotet	Neotoa	Neowal	Ophven	PcybrN	Pcynig	Permic	Peteph	Petfam	Petfas	Petmac	Petpol	Plepar	Plestr	Pscbab	Pscple	Simdia	Spaery	Tanirs	TeldhS	TelteS	Telvit	Tremar	Trenig	Tromoo	Tronig	Varmoo	Xenbou	Xennas	Xenspi
NC_031970.2	22319502	12	6	5	4	6	0	4	8	10	13	5	5	7	3	7	9	9	14	5	21	16	4	11	16	10	5	14	13	13	8	4	19	20	14	5	9	12	7	10	16	14	6	12	7	8	14	7	10	7	7	4	17	6	3	10	5	3	13	12	12	17	11	5	14	12	4	8	10	18	11	8	2	4
NC_031970.2	22319503	12	6	5	4	6	0	4	8	10	14	5	5	7	3	7	9	11	15	5	21	16	4	11	16	11	5	15	13	13	8	4	19	21	14	5	9	12	7	10	16	15	6	11	7	8	14	7	11	7	7	4	17	6	4	10	5	3	12	12	12	17	11	5	14	12	4	8	10	18	11	8	2	4
NC_031970.2	22319504	13	6	5	4	6	0	4	8	10	14	5	5	7	3	7	9	11	15	5	21	16	4	12	16	11	5	15	13	13	8	5	19	21	15	5	9	12	7	10	16	15	6	11	7	8	14	7	11	7	7	4	17	6	4	10	5	3	13	12	12	17	12	5	15	12	4	8	10	18	11	8	2	4
NC_031970.2	22319505	13	6	5	4	6	0	4	8	10	14	5	5	7	3	7	9	11	15	6	21	16	4	12	16	11	5	15	13	13	8	5	19	21	15	5	9	12	7	10	16	15	6	11	7	8	14	7	11	7	7	4	17	6	4	10	5	3	13	12	12	17	12	5	15	12	4	8	10	18	11	8	2	4
NC_031970.2	22319506	13	6	5	4	6	0	4	8	10	14	5	5	7	3	7	9	11	15	6	21	16	4	12	16	11	5	16	14	13	8	5	20	23	15	5	10	12	8	11	16	15	6	11	7	8	14	7	11	7	6	4	17	6	4	10	5	3	13	12	12	17	12	5	15	12	4	8	10	19	11	8	2	4
NC_031970.2	22319507	14	6	5	4	6	0	4	8	10	14	5	5	7	3	7	9	11	15	6	21	16	4	12	16	11	5	16	14	13	8	5	19	23	15	5	10	12	8	11	16	15	6	11	7	8	14	7	11	7	6	4	17	6	4	10	5	3	13	12	12	17	12	5	15	12	4	8	10	19	12	8	2	4
NC_031970.2	22319508	14	6	5	4	6	0	4	8	10	14	5	5	7	3	7	9	11	15	6	21	15	4	12	16	11	5	16	14	13	8	5	19	23	16	5	10	12	8	11	16	15	6	11	7	8	14	7	11	7	6	4	17	6	4	10	5	3	12	12	12	17	12	5	15	12	4	8	10	19	12	8	2	4
NC_031970.2	22319509	14	6	5	4	6	0	4	8	10	14	5	5	7	3	7	9	11	15	6	21	15	4	12	16	11	5	16	14	13	8	5	19	23	16	5	12	12	8	11	16	15	6	11	7	8	14	7	11	7	6	5	17	6	4	10	5	3	12	12	12	17	12	5	15	12	4	8	10	19	12	8	2	4
NC_031970.2	22319510	14	6	5	4	6	0	4	8	10	14	5	5	7	3	7	9	11	15	6	21	15	4	12	16	11	5	16	14	13	8	5	19	23	16	5	12	12	8	11	16	15	6	11	7	8	13	7	11	7	6	5	17	6	4	10	5	3	12	12	12	17	12	5	15	12	4	8	10	19	12	8	2	4
NC_031970.2	22319511	14	6	5	4	6	0	4	8	10	14	5	5	7	3	7	9	11	15	7	21	15	4	12	17	11	5	16	14	13	8	5	19	23	16	5	12	12	8	11	16	15	6	11	7	8	14	7	11	7	6	5	17	6	4	10	5	3	12	12	12	18	12	5	15	12	4	8	10	19	12	8	2	4
NC_031970.2	22319512	14	6	5	4	6	0	4	8	10	14	5	5	7	3	7	9	11	15	7	21	15	4	12	17	11	5	16	14	13	8	5	19	23	16	5	12	12	8	11	16	15	6	11	7	8	14	7	11	7	6	5	17	6	4	10	5	3	12	12	12	19	12	5	15	12	4	8	10	19	12	8	2	4
NC_031970.2	22319513	14	6	5	4	6	0	4	8	10	14	5	5	6	3	7	9	11	15	7	21	15	4	12	17	11	5	16	15	13	8	5	19	23	17	5	12	12	8	11	16	15	6	11	7	8	14	7	11	7	6	5	17	6	4	11	5	3	12	12	12	19	12	5	15	12	4	8	10	18	12	8	2	4
NC_031970.2	22319514	14	6	5	4	6	0	4	8	10	16	5	5	6	3	7	9	11	15	7	21	15	4	12	16	12	5	16	15	13	8	5	20	22	17	5	12	12	8	11	17	16	6	11	7	8	14	6	11	7	6	5	17	6	4	11	5	3	12	12	11	19	12	5	15	12	4	8	10	18	13	8	2	4
NC_031970.2	22319515	14	6	5	4	6	0	4	8	10	17	5	5	6	3	7	9	11	14	7	21	15	4	12	16	12	6	16	15	13	8	6	20	22	17	5	12	12	8	11	17	16	6	11	7	8	14	6	11	7	6	5	17	6	5	11	5	3	12	12	13	19	12	5	15	12	4	8	10	18	13	8	2	4
NC_031970.2	22319516	14	6	5	4	6	0	4	8	10	17	5	5	6	3	7	9	11	14	7	21	15	4	12	17	12	6	16	15	13	8	6	20	23	17	5	12	12	8	11	17	16	6	11	7	9	14	6	11	7	6	5	17	6	5	11	5	3	12	12	13	19	12	5	15	12	4	8	10	18	13	8	2	4
NC_031970.2	22319517	14	6	5	4	6	0	4	8	10	18	5	5	6	3	7	9	11	14	7	21	15	4	12	17	12	6	16	15	13	8	6	20	23	17	5	12	12	8	11	17	16	6	11	7	9	14	5	11	7	6	5	17	6	5	11	5	3	12	12	13	19	12	5	15	12	4	8	10	18	13	8	2	4
NC_031970.2	22319518	14	6	5	4	6	0	4	8	10	18	5	5	6	3	7	9	11	14	7	21	15	4	12	17	12	6	16	15	13	8	6	20	23	17	5	12	12	8	11	17	16	6	11	7	9	14	5	11	7	6	5	17	6	5	11	5	3	12	12	13	19	12	5	15	12	4	8	10	18	13	8	2	4
NC_031970.2	22319519	14	6	5	4	6	0	5	8	11	18	5	5	6	3	7	9	11	14	7	21	15	4	12	17	11	6	16	15	13	8	6	20	23	17	6	12	13	8	11	18	16	6	11	7	9	14	6	11	7	6	5	17	6	5	10	5	3	12	12	12	19	12	5	15	12	4	8	11	18	13	8	2	4
NC_031970.2	22319520	14	6	5	4	6	0	5	8	11	18	5	5	6	3	7	9	11	14	7	21	15	5	12	17	11	6	16	15	13	8	6	20	23	17	6	12	13	8	11	18	16	6	11	7	9	14	6	11	7	6	5	17	6	5	10	5	3	12	12	12	19	12	5	15	12	4	8	11	18	13	8	2	4
NC_031970.2	22319521	14	6	5	4	6	0	5	8	11	18	5	5	7	4	7	9	11	14	7	21	15	5	12	17	11	6	16	15	14	8	6	20	23	17	6	12	13	8	11	18	16	6	11	7	10	14	6	11	7	7	5	17	6	5	10	5	3	12	12	12	19	12	5	16	12	4	8	11	18	13	8	2	4
NC_031970.2	22319522	14	6	5	4	6	0	5	8	11	18	5	5	7	4	7	9	11	14	7	21	15	5	12	17	11	6	16	15	14	8	6	20	23	17	6	12	13	8	11	18	16	6	11	7	10	14	6	11	7	7	5	17	6	5	10	5	3	12	12	12	19	12	5	16	12	4	8	11	18	13	8	2	4
NC_031970.2	22319523	14	6	5	4	6	0	5	8	11	18	5	5	7	4	7	9	11	14	7	21	15	5	12	17	11	6	16	15	14	8	6	19	23	17	6	12	13	8	11	18	16	6	11	7	10	14	6	11	7	7	5	17	6	5	10	5	3	12	12	12	19	12	5	16	12	4	8	11	18	13	8	2	4
NC_031970.2	22319524	14	6	5	4	6	0	5	8	10	18	5	5	7	4	7	9	11	14	7	21	15	4	12	17	11	6	16	15	14	8	6	19	23	17	6	12	13	8	11	18	16	6	11	7	10	14	6	11	7	7	5	16	6	5	10	5	3	12	12	12	19	12	5	16	12	4	8	11	18	14	8	2	4
NC_031970.2	22319525	14	6	5	4	6	0	5	8	10	18	5	5	7	4	8	9	11	14	7	21	15	4	12	17	11	6	15	15	14	8	6	19	23	17	6	12	13	8	11	18	16	6	11	7	10	14	6	11	7	7	5	16	6	5	10	5	3	12	12	12	19	12	5	16	12	4	8	11	18	15	8	2	4
NC_031970.2	22319526	14	5	5	4	6	0	4	8	10	18	5	5	7	4	8	9	10	14	7	21	15	4	12	17	11	6	15	14	13	8	6	19	23	17	6	12	13	8	11	17	15	6	11	7	10	14	5	11	7	7	5	16	6	5	9	5	3	12	12	12	19	12	4	16	12	4	8	11	18	15	7	2	4
NC_031970.2	22319527	14	5	5	4	6	0	4	8	10	18	5	5	7	4	8	9	10	14	7	21	15	4	12	17	11	6	15	14	13	8	6	19	23	17	6	12	13	8	11	17	15	6	11	7	10	14	5	11	7	7	5	16	6	5	9	5	3	12	12	12	19	12	4	16	12	4	8	11	18	15	7	2	4
NC_031970.2	22319528	14	5	5	4	7	0	4	8	10	18	5	5	7	4	8	9	10	14	7	21	15	4	12	17	11	6	15	14	14	8	6	19	23	17	6	12	13	8	11	18	15	6	12	7	11	14	5	11	7	7	6	16	6	5	9	5	3	12	12	12	19	12	4	16	12	4	8	11	18	17	7	2	4
NC_031970.2	22319529	14	5	5	4	7	0	4	8	10	18	5	5	7	4	8	9	10	14	7	21	15	4	12	17	11	6	15	14	14	8	6	19	23	17	6	12	13	8	11	18	15	6	12	7	11	14	5	11	7	7	6	16	6	5	9	5	3	12	12	12	19	12	4	16	12	4	8	11	18	17	7	2	4
NC_031970.2	22319530	14	5	5	4	7	0	4	8	11	18	6	5	7	4	8	9	10	15	7	21	15	4	12	17	12	7	15	14	14	8	6	19	23	17	6	12	13	8	11	18	15	6	12	8	11	13	5	11	7	7	6	16	6	5	9	5	4	12	12	12	20	12	4	16	12	4	8	11	18	17	7	2	4
NC_031970.2	22319531	14	5	5	4	7	0	4	8	11	18	6	5	7	4	8	9	10	15	7	21	15	4	12	17	12	7	15	14	14	8	6	21	23	17	6	12	13	8	11	18	15	6	12	8	11	14	5	11	7	7	6	16	6	5	9	5	5	12	12	12	20	12	4	16	12	4	8	11	19	18	7	2	4
NC_031970.2	22319532	14	5	5	4	7	0	4	8	11	18	6	5	7	4	8	9	10	15	7	21	15	4	12	17	12	7	15	14	14	8	6	21	23	16	6	12	13	8	11	18	15	6	12	8	11	14	5	11	7	7	6	16	6	5	9	5	5	12	12	12	20	12	4	16	12	4	8	11	19	18	7	2	4
NC_031970.2	22319533	16	5	5	4	7	0	4	8	11	18	6	5	7	4	8	9	10	15	7	21	15	4	12	17	12	7	15	15	14	9	6	21	23	16	6	12	13	8	11	18	15	7	12	8	11	14	5	11	7	7	6	16	6	5	9	5	5	12	12	12	20	12	4	17	12	4	8	11	19	18	7	2	4
NC_031970.2	22319534	16	5	5	4	7	0	4	8	11	18	6	5	7	4	8	9	10	15	7	21	15	4	12	17	12	7	15	15	14	9	6	21	23	16	6	12	13	8	11	18	15	7	12	8	11	14	5	11	7	7	6	16	6	5	9	5	5	11	12	12	20	12	4	17	12	4	8	11	19	18	7	2	4
NC_031970.2	22319535	16	5	5	4	7	0	4	8	11	18	6	5	7	4	8	9	10	15	7	21	15	4	12	17	12	7	15	15	14	9	6	21	23	16	6	12	13	8	11	18	15	7	12	8	11	14	5	11	7	7	6	16	6	5	9	5	5	11	12	12	20	12	4	17	12	4	8	11	18	18	7	2	4
NC_031970.2	22319536	16	5	5	4	7	0	4	8	11	18	6	5	7	4	8	9	10	15	6	21	15	4	12	17	12	7	15	15	14	9	6	21	23	16	6	12	13	8	11	18	15	7	12	8	11	14	5	11	7	7	6	16	6	5	9	5	5	11	12	12	20	12	4	17	12	4	8	11	19	18	7	2	4
NC_031970.2	22319537	16	5	5	4	7	0	4	8	11	18	6	5	7	4	9	9	10	15	6	22	15	4	12	17	12	7	15	15	14	9	6	21	23	16	6	12	13	8	11	18	15	7	12	8	11	14	5	11	7	7	6	16	6	5	9	6	5	11	12	12	20	12	4	17	12	4	8	11	19	18	7	2	4
NC_031970.2	22319538	16	5	5	4	7	0	4	8	11	18	6	5	7	4	9	9	10	15	6	23	15	4	12	17	12	7	15	15	14	9	6	21	23	16	6	12	13	8	11	18	15	7	12	8	11	14	5	11	7	7	6	16	6	5	9	6	5	11	12	12	20	12	4	17	12	4	8	11	19	18	7	2	4
NC_031970.2	22319539	16	5	5	5	7	0	4	8	11	18	6	5	7	4	9	10	10	15	6	23	15	4	12	17	12	7	15	15	14	9	6	23	23	17	6	12	13	8	11	18	15	7	12	8	11	14	5	11	7	7	7	16	6	5	9	6	5	11	12	12	20	12	4	17	12	4	8	11	19	19	7	2	4
NC_031970.2	22319540	16	5	5	5	7	0	4	8	11	18	6	5	7	4	9	10	10	15	6	23	15	4	12	18	12	7	15	15	14	9	6	23	23	17	6	12	13	8	11	18	15	7	12	8	11	14	5	11	7	7	7	16	6	5	9	6	5	11	12	12	20	12	3	17	12	4	8	11	19	19	7	2	4
NC_031970.2	22319541	16	5	5	5	7	0	4	8	11	18	6	4	7	4	9	10	10	15	6	23	15	4	11	18	12	7	15	15	14	9	6	23	23	17	6	12	14	10	11	18	15	7	12	8	11	14	5	11	7	7	7	16	6	5	9	6	5	11	12	12	20	12	3	17	12	4	8	11	19	19	7	2	4
NC_031970.2	22319542	14	5	5	5	7	0	4	8	11	18	5	4	7	4	8	10	10	15	6	23	15	4	11	18	12	7	15	15	13	8	6	23	23	17	6	12	13	9	11	17	15	7	12	8	11	14	5	11	7	7	6	16	6	4	9	5	5	11	12	11	20	13	3	17	11	4	8	11	19	19	7	2	4
NC_031970.2	22319543	15	5	5	4	7	0	4	8	11	18	5	4	7	4	8	9	9	13	6	22	15	4	12	19	12	7	14	15	12	7	6	24	23	17	7	12	12	8	10	17	14	7	13	8	9	14	5	10	7	7	6	15	6	4	9	5	5	10	12	11	19	13	3	17	11	4	7	11	17	20	7	2	4
NC_031970.2	22319544	15	5	5	4	7	0	4	8	11	18	5	4	7	4	8	9	9	13	6	22	15	4	12	19	12	7	14	15	12	7	6	24	23	17	7	12	12	8	10	17	14	7	13	8	9	14	4	10	7	7	6	14	6	4	9	5	5	10	12	11	18	13	3	17	11	4	7	11	17	20	7	2	4
NC_031970.2	22319545	15	5	5	4	7	0	4	8	11	18	5	4	7	5	8	9	9	13	6	22	15	4	12	19	12	7	14	14	12	7	6	24	23	16	7	12	12	7	10	17	14	7	13	8	8	14	4	11	8	7	6	14	6	4	9	5	5	10	12	11	18	13	3	16	11	4	7	11	17	20	6	2	4
NC_031970.2	22319546	15	5	5	4	7	0	4	8	11	18	5	4	7	5	8	9	9	13	6	22	15	4	12	19	12	7	14	14	12	7	6	24	23	16	7	12	12	7	10	17	14	7	13	8	8	14	4	11	8	7	6	14	6	4	9	5	5	10	12	11	18	13	3	16	11	4	7	11	17	20	6	2	4
NC_031970.2	22319547	15	5	5	4	7	0	4	8	11	18	5	4	7	5	8	9	9	13	6	22	15	4	12	19	12	7	14	14	12	7	6	24	23	16	7	12	12	7	10	17	15	7	13	8	8	14	4	11	8	7	6	14	6	4	9	5	5	10	12	11	18	13	3	16	11	4	7	11	18	20	6	2	4
NC_031970.2	22319548	15	5	5	5	7	0	4	8	11	18	5	4	7	5	8	9	9	13	6	22	15	4	13	19	13	7	14	14	12	7	6	25	23	16	7	12	12	8	10	18	16	7	13	8	8	14	4	11	8	8	6	15	6	4	9	5	5	10	12	11	18	13	3	16	11	4	7	11	18	21	6	2	4
NC_031970.2	22319549	15	5	5	5	7	0	4	8	11	18	5	4	7	5	8	9	9	13	6	22	15	4	13	19	13	7	14	14	12	7	6	25	23	16	7	12	12	8	10	18	16	7	13	8	8	14	4	11	8	8	6	15	6	4	9	5	5	10	12	11	18	13	3	16	11	4	7	11	18	21	6	2	4
NC_031970.2	22319550	15	5	5	5	7	0	4	8	11	18	5	4	7	5	8	9	9	12	6	22	15	4	13	19	13	7	14	14	12	7	6	25	23	16	7	12	12	8	10	19	16	7	14	8	8	14	4	11	8	8	6	15	6	4	9	6	5	10	12	11	18	13	3	16	11	4	7	11	18	21	6	2	4
NC_031970.2	22319551	15	5	5	5	7	0	4	8	11	18	5	4	7	5	8	9	9	12	6	21	15	4	14	19	13	7	14	14	12	7	6	26	23	16	7	12	12	8	10	19	17	7	14	8	8	14	4	11	8	8	6	15	7	4	9	6	5	10	12	11	18	13	3	16	11	4	7	11	19	21	6	2	5
NC_031970.2	22319552	15	5	5	5	7	1	4	8	11	18	5	4	7	5	8	9	9	12	6	22	15	4	14	19	13	7	14	14	12	7	6	25	24	16	7	12	12	8	10	20	17	7	14	8	8	14	4	11	10	9	7	15	7	4	9	6	5	10	12	12	18	13	3	16	12	4	8	11	19	21	6	2	5
NC_031970.2	22319553	15	5	5	5	7	1	4	8	11	18	5	4	7	5	8	9	9	12	6	22	15	4	14	19	13	7	14	14	12	7	6	25	24	16	7	12	12	8	10	17	17	7	14	8	8	14	4	11	11	9	7	15	7	4	8	6	5	10	12	12	18	13	3	17	12	3	8	11	19	21	6	2	5
NC_031970.2	22319554	16	5	5	5	7	1	4	8	11	18	5	4	8	5	8	9	9	12	6	22	14	4	14	19	13	7	14	14	11	7	6	25	24	15	7	12	12	8	10	17	16	7	14	8	8	14	4	11	11	9	7	14	7	4	8	6	5	10	12	12	16	13	3	17	12	3	8	12	19	21	6	2	5
NC_031970.2	22319555	16	5	5	5	7	1	5	8	11	18	5	4	8	5	8	9	9	12	6	22	14	4	14	19	13	7	14	14	11	7	6	25	24	15	7	12	12	8	10	17	17	7	14	8	8	14	4	11	11	9	7	14	7	4	8	6	5	10	12	12	16	13	3	17	12	3	8	12	19	21	6	2	5
NC_031970.2	22319556	16	5	5	5	7	1	5	8	11	18	5	4	8	5	8	9	10	12	6	22	14	4	14	19	13	7	14	14	11	7	6	25	24	15	7	12	12	8	10	17	17	8	13	8	8	14	4	11	11	9	7	14	7	4	8	7	5	10	12	12	16	13	3	17	12	3	8	12	19	21	6	2	5
NC_031970.2	22319557	16	5	5	5	7	1	5	8	11	18	5	4	8	5	8	9	10	12	6	22	14	4	14	19	13	8	14	14	11	7	6	25	23	15	7	12	11	8	9	17	17	8	13	8	8	14	4	11	11	9	7	14	7	4	8	7	5	10	12	12	16	13	3	17	12	3	8	12	19	21	6	2	5
NC_031970.2	22319558	16	5	5	5	7	1	5	8	11	18	5	4	8	5	8	9	10	11	6	22	13	4	13	18	12	8	14	14	11	7	6	25	23	15	7	12	10	8	9	14	16	8	13	8	8	14	4	11	10	9	7	14	7	3	9	7	5	10	11	12	16	13	3	17	12	3	8	12	17	19	6	2	5
NC_031970.2	22319559	15	3	5	5	5	1	5	7	9	17	5	4	8	4	6	9	10	11	6	18	12	4	13	18	11	7	11	14	9	7	6	23	20	15	7	12	10	8	8	12	15	8	12	8	7	11	4	11	10	8	6	14	7	3	9	7	4	9	10	11	13	12	3	17	10	3	6	11	16	18	6	2	5
NC_031970.2	22319560	15	3	6	5	5	1	5	6	9	17	6	4	8	4	6	9	10	11	6	17	12	4	14	16	11	7	10	14	9	7	7	23	21	15	7	12	10	7	8	12	15	8	12	8	7	10	3	11	11	9	6	14	7	3	9	7	4	9	10	10	13	12	3	17	10	3	6	11	17	18	7	2	5
NC_031970.2	22319561	15	3	6	5	5	1	5	6	9	17	6	4	9	4	6	9	10	11	7	16	12	4	11	17	11	7	10	13	9	7	7	23	21	15	7	12	10	7	8	12	15	8	12	8	7	10	3	11	11	9	6	13	7	3	9	8	4	9	10	10	13	12	3	16	10	3	6	11	17	19	7	2	5
NC_031970.2	22319562	15	3	6	5	5	1	5	6	9	17	6	4	9	4	6	9	10	11	7	16	10	4	11	17	11	7	10	14	6	7	7	22	19	14	7	11	10	7	8	12	15	8	12	7	7	11	3	11	11	9	6	13	7	3	8	8	4	9	10	10	13	12	3	14	10	3	6	11	17	19	7	3	6
NC_031970.2	22319563	16	4	6	5	5	1	5	6	9	18	6	4	9	4	6	9	10	11	7	15	11	5	11	17	11	7	11	14	7	8	8	24	20	14	7	11	11	7	8	12	17	8	13	7	7	10	3	11	12	10	6	13	8	3	9	8	5	9	11	10	14	12	3	14	10	3	6	11	22	20	8	3	7
NC_031970.2	22319564	16	4	6	5	5	1	5	5	9	17	6	4	9	4	6	9	10	11	7	15	11	6	11	17	11	7	11	14	7	8	8	24	20	13	7	11	10	7	8	12	17	7	12	7	7	10	2	11	12	10	6	12	7	3	9	8	5	9	10	9	14	12	3	12	10	3	6	11	21	20	8	3	7
NC_031970.2	22319565	15	4	6	5	6	1	4	4	7	17	6	5	8	4	6	9	10	10	7	15	10	5	10	17	9	4	11	14	7	8	8	25	19	12	7	11	9	7	8	12	17	7	12	7	6	8	1	10	11	10	6	11	7	3	8	8	5	8	9	7	10	9	2	11	10	3	5	10	19	19	8	2	6
NC_031970.2	22319566	15	3	6	5	6	2	3	4	7	17	6	5	8	4	5	9	10	12	6	14	10	5	10	17	9	4	11	13	7	8	8	25	19	12	7	10	9	7	8	12	17	7	12	7	6	8	1	10	11	10	6	11	6	3	9	8	5	8	8	7	10	9	2	12	11	3	4	10	19	19	8	2	7
NC_031970.2	22319567	15	3	6	5	6	2	3	4	7	17	6	4	8	4	5	9	10	12	6	13	10	5	10	17	9	4	11	13	7	8	8	25	19	12	6	10	9	7	9	12	17	7	12	6	6	8	1	10	11	10	6	11	6	3	9	8	5	8	8	7	10	8	2	12	11	3	4	11	19	19	8	2	7
NC_031970.2	22319568	15	3	6	5	6	3	3	5	8	17	7	4	8	4	6	9	10	12	7	14	10	5	10	17	10	4	11	13	7	8	8	25	19	12	6	10	9	7	9	12	17	8	12	7	8	8	1	10	11	10	6	13	6	4	10	9	5	8	8	7	10	8	2	12	12	4	4	11	19	19	8	2	9
NC_031970.2	22319569	15	3	6	5	6	3	3	4	8	16	7	4	8	4	6	9	10	12	8	14	9	5	10	17	10	4	11	13	6	7	8	25	19	12	6	10	9	6	8	11	17	7	12	7	7	8	1	10	11	10	6	13	6	4	10	9	5	8	7	7	8	6	3	10	12	4	4	11	19	19	9	2	9
NC_031970.2	22319570	15	3	5	5	7	3	3	4	8	17	8	3	8	4	6	9	10	12	8	14	9	5	11	19	10	4	11	13	6	7	8	25	21	11	6	10	8	6	9	11	17	7	12	7	7	9	1	11	11	10	6	13	6	4	10	9	5	8	7	7	8	7	3	9	12	4	4	10	18	19	9	2	9
NC_031970.2	22319571	15	3	5	5	7	3	3	4	7	17	8	2	8	4	6	9	10	11	8	14	8	5	11	19	10	4	11	13	6	7	8	25	21	11	6	8	8	6	9	11	17	7	12	7	8	9	1	11	11	10	6	13	6	4	10	9	5	8	8	7	9	7	3	9	12	4	4	10	18	19	9	2	8
NC_031970.2	22319572	15	3	5	5	7	3	3	4	7	17	8	2	8	4	6	9	10	11	8	14	8	6	12	19	9	4	10	13	7	7	8	24	21	11	5	8	8	6	9	11	17	7	12	7	8	9	1	11	11	10	6	13	6	4	9	9	5	9	8	7	9	6	3	9	10	4	5	10	18	19	9	2	8
NC_031970.2	22319573	15	3	5	5	7	3	3	4	7	17	8	2	8	4	6	9	10	11	7	14	8	6	12	18	9	4	9	13	7	7	7	25	21	11	5	7	8	6	9	11	17	7	12	7	8	9	1	12	11	9	6	13	6	4	9	9	5	9	8	7	9	6	3	9	10	3	5	10	18	19	9	2	8
NC_031970.2	22319574	15	3	5	5	7	3	3	4	7	17	8	2	8	4	6	9	10	11	7	14	8	6	10	18	9	4	9	13	7	7	7	24	21	11	5	7	8	6	8	11	17	7	12	7	8	9	1	11	11	9	6	12	6	4	9	9	5	9	8	7	9	6	3	9	10	3	5	9	18	19	8	2	8
