chr	pos	Altcom	Auldew	Batfas	Batgra	Benhor	Boumic	Calmac	Calple	Chabri	Ctehor	Cyafur	Cphgib	Cyplep	Cypmic	Cypdwj	Enamel	Erecya	Eremar	Gnapfe	Hapmic	Intloo	Juldic	Julorn	Julreg	Lamkun	Lamlem	Lamoce	Lepatt	Lepelo	Lchaur	Loblab	Neobre	Neobue	Neocau	Neocyg	Neocyl	Neofas	Neofur	Neomod	Neomul	Neonig	Neopul	Neosav	Neotet	Neotoa	Neowal	Ophven	PcybrN	Pcynig	Permic	Peteph	Petfam	Petfas	Petmac	Petpol	Plepar	Plestr	Pscbab	Pscple	Simdia	Spaery	Tanirs	TeldhS	TelteS	Telvit	Tremar	Trenig	Tromoo	Tronig	Varmoo	Xenbou	Xennas	Xenspi
NC_031970.2	31930778	2	0	3	5	3	1	2	2	5	2	5	3	2	5	4	0	4	3	5	0	3	1	2	0	7	2	6	3	6	4	5	7	6	6	3	4	5	1	2	8	6	3	2	2	3	8	1	3	3	4	5	10	3	4	2	1	2	5	3	9	10	0	3	1	6	5	5	4	1	3	2	5	2
NC_031970.2	31930779	2	0	3	5	3	1	2	2	5	2	5	3	2	5	4	0	4	3	5	0	3	1	2	0	7	3	6	3	6	4	5	7	6	6	3	4	4	1	2	8	6	3	2	2	3	8	1	2	3	4	5	9	3	4	2	1	2	5	3	9	10	0	3	1	6	5	5	4	1	3	2	5	2
NC_031970.2	31930780	2	0	3	5	3	1	2	2	5	2	5	3	2	5	4	0	4	3	5	0	3	1	2	0	7	3	6	3	6	4	5	7	6	6	3	4	4	1	2	8	6	3	2	2	3	8	1	2	3	4	5	9	3	4	2	1	2	5	3	9	10	0	3	1	6	6	5	4	1	3	2	5	2
NC_031970.2	31930781	2	0	3	5	3	1	2	2	5	2	5	3	2	5	4	0	4	3	5	0	3	1	2	0	7	3	6	3	6	4	5	7	6	6	3	5	4	1	2	8	6	3	2	2	3	8	1	2	3	4	5	9	3	4	2	1	2	5	3	9	10	0	3	1	6	6	5	4	1	3	2	5	2
NC_031970.2	31930782	2	0	3	5	3	1	2	2	5	2	5	3	2	5	4	0	3	3	5	0	3	1	2	0	7	3	5	4	6	4	5	7	6	6	3	5	4	1	2	8	6	3	2	2	3	7	1	2	3	4	5	9	3	4	2	1	2	5	3	9	10	0	3	1	6	6	5	4	1	3	2	5	2
NC_031970.2	31930783	2	0	3	5	3	1	2	2	5	2	5	3	2	5	4	0	3	3	5	0	3	1	2	0	7	3	5	4	6	4	4	7	6	6	3	3	4	1	2	8	6	3	2	2	3	7	1	2	3	4	5	9	3	4	2	1	2	5	3	9	10	0	3	1	6	6	5	4	1	3	2	5	2
NC_031970.2	31930784	2	0	3	5	3	1	2	2	5	2	5	2	2	5	4	0	3	3	5	0	3	1	2	0	7	3	5	4	6	4	4	7	6	5	3	3	4	1	2	8	6	3	2	2	3	7	1	1	3	4	5	9	3	4	2	1	2	5	3	8	10	0	3	1	6	6	5	4	1	4	2	5	2
NC_031970.2	31930785	2	0	4	5	3	1	2	2	5	2	5	2	2	4	4	0	3	3	5	0	3	1	2	0	7	3	5	4	6	4	4	6	6	5	3	3	4	1	2	8	6	3	2	2	3	7	1	1	3	4	6	9	3	4	2	1	2	5	3	8	10	0	3	1	6	6	5	4	1	4	2	5	2
NC_031970.2	31930786	2	0	4	4	3	1	2	2	5	2	5	2	2	4	4	0	3	3	5	0	3	1	2	0	7	3	5	4	6	4	4	6	6	5	3	3	4	1	2	8	6	3	2	2	3	6	1	1	3	4	6	9	3	4	2	1	2	5	3	8	10	0	3	1	6	7	5	4	1	4	2	4	2
NC_031970.2	31930787	2	0	4	4	3	1	2	2	5	2	5	2	2	4	4	0	3	3	5	0	3	1	3	0	6	3	5	4	6	4	4	6	6	5	3	3	4	1	2	8	6	3	2	2	3	6	1	1	3	4	6	9	3	4	2	1	2	5	3	8	10	0	3	1	6	7	5	4	1	4	2	4	2
NC_031970.2	31930788	2	0	4	4	3	1	2	2	5	2	5	2	2	4	4	0	3	3	5	0	3	1	3	0	6	3	5	4	6	4	4	6	6	5	3	3	4	1	2	7	6	3	2	2	3	6	1	1	3	4	6	9	3	4	2	1	2	5	3	8	10	0	3	1	6	7	5	4	1	4	2	4	2
NC_031970.2	31930789	2	0	3	4	3	1	2	2	5	2	4	2	2	4	4	1	4	3	5	0	4	1	3	0	6	3	6	3	6	4	4	6	5	5	3	3	4	1	2	7	5	3	2	2	3	5	1	1	3	4	6	9	3	4	3	1	3	4	3	7	10	0	3	1	6	7	5	4	1	4	2	4	2
NC_031970.2	31930790	2	0	3	4	4	1	2	2	5	2	4	2	2	4	4	1	4	4	5	0	4	1	3	0	6	3	6	3	6	4	4	6	5	5	3	3	4	1	2	7	5	3	2	3	3	5	1	1	3	4	6	9	3	4	3	1	3	4	3	7	10	0	3	1	6	7	5	4	1	4	2	4	3
NC_031970.2	31930791	2	0	3	4	4	1	2	2	5	2	4	2	2	4	4	1	4	4	5	0	4	1	3	0	6	3	6	3	6	4	4	6	5	5	3	3	4	1	2	8	5	3	2	3	3	5	1	1	3	4	6	9	3	4	3	1	3	4	3	8	10	0	3	1	6	7	5	4	1	4	2	4	3
NC_031970.2	31930792	2	0	3	4	4	1	2	2	5	2	4	2	2	4	5	1	4	4	5	0	4	1	3	0	6	3	6	3	6	4	4	6	5	5	3	3	4	1	2	8	5	3	2	3	3	5	1	1	3	4	6	9	3	4	3	1	3	4	3	8	10	0	3	1	6	7	5	4	1	4	2	4	3
NC_031970.2	31930793	2	0	3	4	4	1	1	2	5	2	4	2	2	4	5	1	4	4	5	0	4	1	3	0	6	3	6	3	6	4	4	6	5	5	3	3	4	1	2	8	5	3	2	3	3	5	1	1	3	4	6	9	3	4	3	1	3	4	3	8	10	0	3	1	6	7	5	4	1	4	2	4	3
NC_031970.2	31930794	2	0	4	4	4	1	1	2	5	2	4	2	2	5	5	1	4	4	5	0	4	1	4	0	6	3	6	3	6	4	4	6	5	5	3	3	6	1	2	8	6	3	2	3	3	5	1	1	4	4	6	9	3	4	3	1	3	4	3	8	11	0	3	1	6	7	5	4	1	4	2	5	3
NC_031970.2	31930795	2	0	4	4	4	1	1	2	5	2	4	2	2	5	5	1	4	4	5	0	4	1	4	0	7	3	6	3	6	4	4	6	5	5	3	3	6	1	2	8	6	3	2	3	3	5	1	1	4	4	6	9	3	4	3	1	3	4	3	8	11	1	3	1	6	7	5	4	1	4	2	5	3
NC_031970.2	31930796	2	0	4	5	4	1	1	2	5	2	4	2	2	5	6	1	4	5	5	0	4	1	4	0	7	3	6	3	6	4	4	6	5	5	3	3	6	1	2	8	6	3	2	3	3	4	1	0	4	3	6	9	3	4	3	1	3	4	3	8	11	1	3	1	6	7	5	4	1	4	2	5	3
NC_031970.2	31930797	2	0	5	5	4	1	1	2	5	2	4	2	2	5	6	1	4	5	5	0	4	1	4	0	7	3	6	3	6	4	4	7	5	5	3	3	7	1	2	8	6	3	2	3	3	4	1	0	4	3	6	10	3	4	3	1	3	4	3	8	12	1	3	1	6	7	5	4	1	3	2	5	3
NC_031970.2	31930798	2	0	5	5	4	1	1	2	5	2	4	2	2	5	6	1	3	5	5	1	4	1	4	0	7	3	5	3	6	4	4	7	5	5	3	3	6	1	2	8	6	3	2	3	3	4	1	0	4	3	6	10	3	4	3	1	3	4	3	8	12	1	3	1	6	7	5	4	1	3	2	5	3
NC_031970.2	31930799	2	0	5	5	4	1	2	2	5	2	4	3	2	5	6	1	3	5	5	1	4	1	4	0	7	3	5	3	6	4	4	8	5	5	3	3	6	1	2	8	6	3	2	3	3	4	1	0	4	3	6	10	3	4	3	1	3	4	3	8	12	1	3	1	6	7	5	4	1	3	2	5	3
NC_031970.2	31930800	2	0	5	5	4	1	2	2	5	2	4	3	2	6	6	1	3	5	5	1	4	1	4	0	7	3	5	3	6	4	4	8	5	5	3	3	6	1	2	8	7	3	2	3	3	4	1	0	4	3	6	11	3	4	3	1	3	4	3	7	12	1	3	1	6	7	5	4	1	3	2	5	3
NC_031970.2	31930801	2	0	5	5	4	1	2	2	5	1	4	3	2	6	6	1	3	5	5	1	4	1	4	0	7	3	5	3	5	4	4	8	5	5	3	3	6	1	2	8	7	3	2	3	3	4	2	0	4	3	6	11	3	4	3	1	3	4	3	7	12	1	3	1	6	7	5	4	1	3	2	4	3
NC_031970.2	31930802	2	1	5	5	4	1	2	1	5	1	4	3	2	6	6	1	3	5	5	1	4	1	4	0	7	3	5	3	5	4	3	8	5	5	3	3	6	1	2	8	7	3	2	3	2	4	2	0	4	3	6	11	3	4	3	1	3	4	3	7	12	1	3	1	6	7	5	4	1	3	2	4	3
NC_031970.2	31930803	2	1	5	5	4	1	2	1	5	1	4	3	2	6	6	1	3	5	5	2	4	1	4	0	7	3	5	3	5	4	3	8	5	5	3	3	6	1	2	8	7	3	2	3	2	4	2	0	4	3	6	11	3	4	3	1	3	4	3	7	12	1	3	1	6	7	5	4	1	3	2	4	3
NC_031970.2	31930804	2	1	5	5	4	1	2	1	5	1	4	3	2	6	6	1	3	5	5	2	4	1	4	0	7	3	5	3	5	4	3	8	5	5	3	3	6	1	2	8	6	3	2	3	2	4	2	0	4	3	6	11	3	4	3	1	3	4	4	7	12	1	3	1	6	7	5	4	1	3	2	3	3
NC_031970.2	31930805	2	1	5	5	4	1	2	1	5	1	4	3	2	6	6	1	3	5	5	2	4	1	4	0	7	3	5	3	5	4	3	8	5	5	3	3	6	0	2	8	6	3	2	3	2	4	2	0	4	3	6	11	3	4	3	1	3	4	4	6	12	1	3	1	6	7	5	4	1	3	2	3	3
NC_031970.2	31930806	2	1	5	5	4	1	2	1	5	1	4	3	2	6	6	1	3	5	5	2	4	1	4	0	7	3	5	3	5	4	3	8	4	5	3	3	6	0	2	8	6	3	2	3	2	4	2	0	4	1	6	10	3	4	3	1	4	4	4	6	12	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930807	2	1	5	5	4	1	2	1	5	1	4	3	2	6	6	1	3	5	5	2	4	1	4	0	7	3	5	3	5	4	3	8	5	5	3	3	6	0	2	8	6	3	2	3	2	4	2	0	3	1	6	10	3	4	3	1	4	4	4	6	12	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930808	2	1	5	5	4	1	2	1	5	1	4	3	2	6	6	1	3	5	5	2	4	1	4	0	7	3	5	3	5	4	3	8	5	4	3	3	6	0	2	8	6	3	2	3	2	4	2	0	2	1	6	10	3	4	3	1	4	4	4	6	12	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930809	2	1	5	5	4	1	2	1	5	1	4	3	2	6	6	1	3	5	5	2	4	1	4	0	7	3	5	3	5	4	3	8	5	4	3	3	6	0	2	8	6	3	2	3	2	4	2	0	2	1	6	10	3	4	3	1	4	4	4	6	12	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930810	3	1	5	5	4	1	2	1	5	2	4	3	2	6	6	1	3	5	5	2	4	1	4	0	8	3	5	3	5	4	4	8	6	4	3	3	6	0	2	8	6	3	2	3	2	4	2	0	2	1	6	10	3	4	3	1	4	4	4	6	12	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930811	3	1	5	5	4	2	2	1	4	2	4	3	2	6	6	1	3	5	5	2	5	1	4	0	8	3	5	3	5	4	4	8	6	4	3	3	6	0	2	8	6	3	2	3	2	4	2	0	2	1	6	10	3	4	3	1	4	4	4	6	12	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930812	3	1	5	5	4	2	2	1	4	2	4	3	2	6	6	1	3	5	5	2	5	1	4	0	8	4	5	3	5	4	4	8	6	4	3	3	6	0	2	8	6	3	2	3	2	4	2	0	2	1	6	10	3	4	3	1	4	4	4	6	12	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930813	3	1	5	5	4	2	2	1	4	2	4	3	2	6	6	1	3	6	5	2	5	1	4	0	8	4	5	3	5	4	4	8	6	4	3	3	6	0	2	8	6	3	2	3	2	4	2	0	2	1	6	10	3	5	3	1	4	4	4	6	12	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930814	3	1	5	5	4	2	2	1	4	2	4	3	2	6	6	1	3	6	5	2	5	1	3	0	8	4	5	3	5	4	3	8	5	4	3	3	6	0	2	8	6	3	2	3	2	4	2	0	2	1	6	10	3	5	3	1	4	3	3	6	12	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930815	3	1	5	5	4	2	2	1	4	2	4	3	3	6	6	1	3	6	5	2	5	1	3	0	7	4	5	2	5	4	3	8	5	4	3	3	6	0	2	7	6	3	2	3	2	4	2	0	2	1	6	10	3	5	2	1	4	3	3	6	11	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930816	3	1	5	4	4	2	2	1	4	2	4	3	3	6	6	1	3	6	5	2	5	1	3	0	7	4	5	2	5	4	3	8	6	4	3	3	6	0	2	7	6	3	3	3	2	4	2	0	2	1	6	10	3	5	2	1	4	3	3	6	10	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930817	3	1	5	4	4	1	2	1	4	2	3	3	3	6	6	1	3	4	5	2	5	1	3	0	7	4	5	2	5	4	2	8	6	4	3	3	6	0	2	7	6	3	3	3	2	2	2	0	2	1	6	10	3	5	2	1	4	3	3	6	10	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930818	3	1	5	4	4	1	2	1	4	2	3	3	3	6	6	1	3	4	5	2	5	1	3	0	7	4	5	2	5	4	2	8	6	4	3	3	6	0	2	7	6	3	3	3	2	2	2	0	2	1	6	10	3	5	2	1	4	3	3	6	10	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930819	3	1	5	4	4	1	2	1	4	2	3	3	3	6	6	1	3	4	5	2	5	1	3	0	7	4	5	2	5	4	2	8	6	4	3	3	6	0	2	7	6	3	3	3	2	2	2	0	2	1	6	10	3	5	2	1	4	3	3	6	10	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930820	3	1	5	4	4	1	2	1	4	2	3	3	3	6	6	1	4	4	5	2	5	2	3	0	7	4	5	2	5	4	2	9	6	4	3	3	6	0	2	7	7	3	3	3	2	2	2	0	2	1	6	11	3	5	2	1	4	3	3	6	10	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930821	3	1	5	4	4	1	2	1	4	2	3	3	3	6	6	1	4	4	5	2	5	2	3	0	7	4	5	2	5	4	2	9	6	4	3	3	7	0	2	7	7	3	3	3	2	2	2	0	2	1	6	11	3	5	2	1	4	3	3	6	10	1	3	1	6	6	5	4	1	3	2	3	3
NC_031970.2	31930822	3	1	5	4	4	1	2	1	5	2	4	3	3	6	5	1	5	4	4	2	5	2	3	0	7	4	4	2	5	4	2	9	6	4	3	3	7	0	2	7	7	3	3	3	3	2	2	0	2	2	6	11	3	5	2	1	4	3	3	6	9	1	3	1	6	6	4	4	1	3	2	3	3
NC_031970.2	31930823	3	1	5	4	4	2	2	1	5	2	5	3	3	6	4	1	5	4	4	2	5	2	3	1	9	4	4	3	5	4	2	9	7	4	3	3	7	0	2	7	7	3	3	3	3	2	2	0	2	2	7	12	3	5	2	1	4	3	3	7	9	1	3	1	6	6	4	4	1	3	2	3	3
NC_031970.2	31930824	3	1	4	4	4	2	2	1	5	2	5	3	3	6	4	1	5	4	4	2	4	2	3	1	9	4	4	3	5	4	2	9	7	4	3	3	7	0	2	7	7	3	3	3	3	2	2	0	2	2	7	12	3	5	2	1	4	3	3	7	9	1	3	1	5	6	4	4	1	3	2	3	3
NC_031970.2	31930825	3	1	4	4	4	2	2	1	5	2	5	3	3	6	4	1	5	4	4	2	4	2	3	1	9	4	4	3	5	3	2	9	7	4	3	2	7	0	2	7	7	3	3	3	3	2	2	0	2	1	7	12	3	5	2	1	4	3	3	7	9	1	3	1	5	6	4	4	1	3	2	3	3
NC_031970.2	31930826	3	2	4	4	4	2	2	1	5	2	5	3	3	6	4	1	5	4	4	3	4	2	3	1	9	4	4	3	5	3	2	9	7	4	3	2	7	0	2	7	7	3	3	3	3	2	3	0	2	1	7	12	3	5	2	1	4	3	3	7	9	1	4	1	5	6	4	4	1	3	2	3	3
NC_031970.2	31930827	3	2	5	4	4	2	2	1	5	2	5	3	3	6	4	1	5	4	4	3	4	2	3	1	9	4	4	3	5	3	2	9	7	4	3	2	7	0	2	7	7	3	3	3	3	2	3	0	3	1	7	12	3	5	2	1	4	3	3	7	9	1	4	1	5	6	4	4	1	3	2	3	3
NC_031970.2	31930828	3	2	5	4	4	2	2	1	5	2	5	3	3	6	4	1	5	4	4	3	3	2	3	1	9	4	3	3	5	3	2	9	7	4	3	2	7	0	2	7	7	3	3	3	3	2	3	0	3	1	7	12	3	5	2	1	4	3	3	7	8	1	4	1	5	6	4	4	1	3	2	3	3
NC_031970.2	31930829	3	2	5	3	4	2	2	1	5	2	5	3	3	6	4	1	5	4	4	3	2	2	3	1	9	4	3	3	5	3	2	9	7	2	3	2	7	0	2	7	8	3	3	3	2	2	3	0	3	1	7	11	3	5	2	1	4	3	3	7	8	1	4	1	5	6	4	3	1	3	2	3	3
NC_031970.2	31930830	3	2	5	3	4	2	2	1	5	2	5	3	4	6	4	1	4	4	4	3	2	2	3	1	8	4	3	3	5	3	2	9	7	2	3	2	7	0	2	7	8	3	3	3	2	2	3	0	3	1	7	11	3	5	2	1	4	3	3	7	9	1	4	1	5	6	4	4	1	3	2	3	3
NC_031970.2	31930831	3	2	5	3	4	2	2	1	5	2	5	3	4	6	4	1	4	4	4	4	2	2	3	1	8	4	3	3	4	3	2	8	7	2	3	2	7	0	2	7	8	3	3	3	2	2	3	0	3	1	7	11	3	5	2	1	4	3	3	7	9	1	4	1	5	6	3	4	1	3	2	3	3
NC_031970.2	31930832	3	2	5	3	4	2	2	1	5	2	5	3	4	6	4	1	4	4	4	4	2	2	3	1	8	4	3	3	4	3	2	8	7	2	3	2	7	0	2	7	8	3	3	3	2	2	3	0	3	1	7	11	3	5	2	1	4	3	3	7	9	1	4	1	5	6	3	4	1	3	2	3	3
NC_031970.2	31930833	3	2	5	3	4	2	2	1	5	2	5	3	4	5	4	1	4	4	4	4	2	2	3	1	7	4	3	3	4	3	2	8	8	1	3	2	7	0	2	7	7	3	3	3	2	1	3	0	3	1	7	11	3	5	2	1	4	3	3	7	7	1	4	2	5	6	3	4	0	3	2	3	3
NC_031970.2	31930834	3	2	5	3	4	2	2	1	4	2	5	3	4	5	4	1	4	4	4	4	2	2	3	1	7	4	3	3	4	3	2	8	8	1	3	2	7	0	2	7	7	3	3	3	2	2	3	0	3	1	6	11	3	5	2	1	4	3	3	7	7	1	4	2	5	6	3	3	0	3	2	3	3
NC_031970.2	31930835	3	2	5	3	4	2	2	1	4	2	5	3	4	5	4	1	4	4	4	4	2	2	3	1	7	4	3	3	4	3	2	8	8	1	3	2	7	0	2	7	7	3	2	3	2	2	3	0	3	1	6	11	3	5	2	1	4	3	3	7	7	1	4	2	5	6	3	3	0	3	2	3	3
NC_031970.2	31930836	3	2	5	3	4	2	2	1	4	2	5	3	4	5	4	1	4	4	4	4	2	2	3	1	7	4	3	3	3	3	2	8	8	1	2	2	7	0	2	7	7	3	2	3	2	2	3	0	3	1	6	11	3	5	2	1	4	3	3	7	7	1	4	2	5	6	3	3	0	3	2	3	3
NC_031970.2	31930837	3	2	5	4	4	2	2	1	4	2	5	3	4	5	4	1	5	4	3	4	2	2	3	1	8	4	3	3	3	3	2	8	8	1	2	2	7	0	2	7	7	3	2	3	2	2	3	0	3	1	6	11	3	4	1	1	4	3	3	7	7	1	4	2	4	6	3	3	0	3	2	3	3
NC_031970.2	31930838	3	2	5	4	4	2	2	1	4	2	5	3	4	6	4	1	5	4	3	4	2	2	3	1	8	4	2	3	3	3	2	8	8	1	2	2	7	1	2	7	7	3	2	3	2	2	3	0	3	1	6	11	3	4	1	1	4	3	3	7	7	1	4	2	4	6	3	3	0	3	2	3	3
NC_031970.2	31930839	2	2	5	4	4	2	2	1	4	2	5	3	4	6	4	1	5	4	3	4	2	2	3	1	8	4	2	3	2	3	2	8	8	1	2	2	7	1	1	7	7	3	2	3	2	2	3	0	3	1	6	11	3	4	1	1	3	3	3	6	7	1	4	2	4	4	2	3	0	3	2	3	3
NC_031970.2	31930840	2	2	5	4	4	2	2	1	4	2	5	2	4	5	4	1	5	5	3	4	2	2	3	1	8	4	2	3	2	2	2	8	8	1	2	2	7	1	1	7	7	3	2	3	2	3	3	0	3	1	6	11	3	4	1	1	3	3	3	6	6	1	4	2	4	4	2	3	0	3	2	3	3
NC_031970.2	31930841	2	2	5	4	4	2	3	1	4	2	5	3	4	5	4	1	5	5	3	4	2	2	3	1	8	4	2	3	2	2	2	8	8	1	2	2	7	1	1	7	7	3	2	3	2	3	3	0	3	1	6	11	3	4	1	1	3	3	3	6	6	1	4	2	4	4	1	4	0	3	2	3	3
NC_031970.2	31930842	2	2	5	4	4	2	3	1	4	2	5	3	4	6	4	1	5	5	3	4	2	2	3	1	8	4	3	3	2	2	2	8	8	1	2	1	7	1	1	7	7	3	2	3	2	3	3	0	3	1	6	11	3	4	1	1	3	3	3	6	6	1	4	2	4	4	1	4	0	3	2	3	3
NC_031970.2	31930843	2	2	5	3	4	2	3	1	4	2	5	3	4	6	4	1	5	5	3	4	2	2	3	1	8	4	3	4	2	2	1	8	8	1	1	1	8	2	1	8	7	3	2	4	2	3	3	0	3	1	6	11	3	4	1	1	3	3	3	6	7	1	4	2	4	4	1	4	0	3	2	4	3
NC_031970.2	31930844	2	2	6	3	4	2	3	1	4	2	5	3	4	6	4	1	5	5	3	4	2	2	3	1	8	4	3	4	2	2	1	8	8	1	1	1	8	2	1	7	7	3	2	4	2	3	3	0	3	1	6	11	3	3	1	1	3	3	3	6	7	1	4	2	4	4	1	4	0	3	2	4	3
NC_031970.2	31930845	2	2	6	3	4	2	3	2	3	2	5	3	4	6	4	1	5	5	3	4	2	2	3	1	8	4	3	4	2	2	1	8	8	1	1	1	8	2	1	7	7	3	1	4	2	3	3	0	3	1	6	11	3	3	1	2	3	3	4	6	7	1	4	2	4	5	1	4	0	3	2	5	3
NC_031970.2	31930846	2	2	6	3	4	2	3	2	2	2	5	3	4	6	4	1	5	5	3	4	2	2	4	1	8	4	3	4	2	2	1	8	8	1	1	1	8	2	1	7	7	3	1	4	2	3	3	0	3	1	6	11	3	3	1	2	3	3	4	6	7	1	4	2	4	5	1	4	0	3	2	5	3
NC_031970.2	31930847	2	2	6	3	4	2	3	2	2	2	6	3	4	6	4	1	5	5	3	4	2	2	4	1	8	4	3	4	2	2	1	8	8	1	1	1	8	2	1	7	7	3	1	4	2	3	3	0	3	1	6	11	3	3	1	2	3	3	4	6	7	1	4	2	4	5	1	4	0	3	2	5	3
NC_031970.2	31930848	2	2	6	3	4	2	3	2	2	2	6	3	4	6	4	1	5	5	3	4	2	2	4	1	8	4	3	4	2	2	1	8	8	1	0	1	8	2	1	7	7	3	1	4	2	3	3	0	3	1	6	11	3	3	1	3	3	3	4	6	7	1	4	2	4	5	1	4	0	3	2	5	3
NC_031970.2	31930849	2	2	6	3	4	2	3	2	2	2	6	3	4	7	4	1	5	5	3	4	2	2	4	1	8	4	3	4	2	2	1	8	8	1	0	1	8	2	1	7	7	3	1	4	2	3	3	0	3	1	6	11	3	3	1	3	3	3	4	6	7	1	4	2	4	5	1	4	0	4	2	5	3
NC_031970.2	31930850	2	2	6	3	4	2	3	2	2	2	6	3	4	7	4	1	4	5	3	4	2	2	4	1	8	4	3	4	2	2	1	8	8	1	0	1	8	2	1	7	7	3	1	4	2	3	3	0	2	1	6	11	3	3	1	3	3	3	4	6	7	1	4	2	4	5	1	4	0	4	2	4	3
