chr	pos	Altcom	Auldew	Batfas	Batgra	Benhor	Boumic	Calmac	Calple	Chabri	Ctehor	Cyafur	Cphgib	Cyplep	Cypmic	Cypdwj	Enamel	Erecya	Eremar	Gnapfe	Hapmic	Intloo	Juldic	Julorn	Julreg	Lamkun	Lamlem	Lamoce	Lepatt	Lepelo	Lchaur	Loblab	Neobre	Neobue	Neocau	Neocyg	Neocyl	Neofas	Neofur	Neomod	Neomul	Neonig	Neopul	Neosav	Neotet	Neotoa	Neowal	Ophven	PcybrN	Pcynig	Permic	Peteph	Petfam	Petfas	Petmac	Petpol	Plepar	Plestr	Pscbab	Pscple	Simdia	Spaery	Tanirs	TeldhS	TelteS	Telvit	Tremar	Trenig	Tromoo	Tronig	Varmoo	Xenbou	Xennas	Xenspi
NC_031970.2	16809741	1	5	1	0	8	2	12	4	3	3	9	3	4	14	8	1	5	11	6	6	6	2	7	8	18	4	3	7	9	7	2	13	2	9	0	9	7	4	2	8	9	4	5	2	8	3	4	11	6	8	8	11	8	3	5	3	4	8	16	9	11	16	10	1	5	5	2	12	10	3	3	5	3
NC_031970.2	16809742	1	5	1	0	8	2	11	4	3	3	9	3	4	14	8	1	5	11	6	6	6	2	7	9	18	4	3	7	9	7	3	13	2	9	0	9	7	4	2	8	9	4	5	2	8	3	4	11	6	8	8	11	8	3	5	3	4	8	16	9	11	16	10	1	5	5	2	12	10	3	3	5	3
NC_031970.2	16809743	1	5	1	0	8	2	11	4	3	3	9	3	4	14	8	1	5	11	6	6	6	2	6	9	18	4	3	7	9	7	3	13	2	9	0	9	7	4	2	8	9	4	5	2	8	3	4	11	6	8	8	11	8	3	5	3	4	8	16	9	11	16	10	1	5	5	2	12	10	3	3	5	3
NC_031970.2	16809744	1	5	1	0	8	2	11	4	3	3	9	3	4	14	8	1	5	11	6	6	6	2	6	9	18	4	3	7	9	7	3	13	2	9	0	9	7	4	2	8	9	4	5	2	8	3	4	11	7	8	8	11	8	3	5	3	4	8	16	9	11	16	10	1	5	5	2	12	10	3	3	5	3
NC_031970.2	16809745	1	5	1	0	7	2	11	4	3	3	9	3	4	14	8	1	5	11	6	6	6	2	6	9	18	4	3	7	9	7	3	13	2	9	0	9	7	4	2	7	9	4	5	2	8	3	4	11	7	8	7	11	8	3	5	3	4	8	16	9	11	16	10	1	5	5	2	12	10	3	3	5	3
NC_031970.2	16809746	1	5	1	0	7	2	11	4	3	3	9	3	4	14	7	1	5	11	6	6	7	2	6	9	18	4	3	7	9	7	3	13	2	9	0	9	7	4	2	7	9	4	5	2	8	3	4	11	7	8	7	11	8	3	5	3	4	8	16	9	11	16	10	1	5	5	2	12	10	3	3	5	3
NC_031970.2	16809747	1	5	1	0	6	2	11	4	3	3	9	3	4	14	7	1	5	11	6	6	7	2	6	9	18	4	3	7	9	7	3	13	2	8	0	9	7	4	2	7	9	4	5	2	8	3	4	11	7	8	6	11	8	3	5	3	4	8	16	9	11	16	10	1	5	4	2	12	10	3	3	5	3
NC_031970.2	16809748	1	5	1	0	6	2	11	4	3	3	9	3	4	14	7	1	5	11	6	5	7	2	6	9	18	4	3	7	9	7	3	13	2	8	0	9	7	4	2	8	9	4	5	2	10	3	4	11	7	8	7	11	7	3	5	3	4	8	18	9	11	16	10	1	5	2	2	12	10	3	3	5	3
NC_031970.2	16809749	1	5	1	0	6	2	11	4	3	3	8	3	4	14	7	1	5	11	6	5	7	2	6	9	18	4	3	7	9	7	3	13	2	8	0	10	7	4	2	8	9	4	5	2	10	4	4	11	7	8	8	11	7	3	5	3	4	8	18	9	10	17	10	1	5	2	2	11	9	3	3	5	3
NC_031970.2	16809750	1	5	1	0	5	2	11	4	3	3	8	3	4	14	7	1	5	11	6	6	7	2	6	9	18	4	2	7	9	7	3	13	2	8	0	10	7	4	2	8	9	4	5	2	10	4	4	11	7	7	8	11	7	3	5	3	4	8	18	9	9	17	10	1	5	2	2	11	9	3	3	5	3
NC_031970.2	16809751	1	5	1	0	5	2	11	4	3	3	8	2	4	13	7	1	5	11	6	6	7	2	6	8	16	3	2	7	9	7	3	13	2	8	0	10	7	4	2	8	9	4	5	2	10	4	3	11	7	7	8	11	6	3	5	3	3	8	17	9	9	17	10	1	4	2	2	10	9	3	3	5	3
NC_031970.2	16809752	1	5	1	0	3	2	11	4	3	3	8	2	4	13	7	1	5	11	6	6	7	2	6	7	14	3	2	7	7	7	3	13	2	8	0	10	7	4	2	8	8	4	5	2	9	4	3	11	7	6	8	10	6	3	5	3	3	7	17	8	9	17	9	1	4	2	1	10	9	3	3	5	3
NC_031970.2	16809753	1	5	1	0	3	2	11	4	3	3	8	2	4	13	7	1	5	10	6	6	7	2	6	7	14	3	2	7	6	7	3	13	2	8	0	10	7	3	2	8	8	4	5	2	9	4	3	11	7	6	8	10	6	3	5	3	3	7	17	8	8	16	9	1	4	2	1	10	8	3	3	5	3
NC_031970.2	16809754	1	5	1	0	3	2	11	4	4	3	8	2	4	13	7	1	5	10	6	6	7	2	6	7	14	3	2	7	6	7	3	12	2	8	0	10	7	3	2	8	8	4	5	2	9	4	3	11	7	6	8	10	6	4	5	3	3	7	17	8	8	16	9	1	4	2	1	10	8	3	3	6	3
NC_031970.2	16809755	1	5	1	0	3	2	11	4	4	3	8	2	4	13	7	1	5	11	6	6	7	2	7	7	14	3	2	7	6	8	3	12	2	8	0	11	7	3	2	8	8	4	5	2	10	4	3	11	7	6	8	10	6	4	5	4	3	7	17	8	8	16	10	1	3	2	1	10	8	3	3	6	3
NC_031970.2	16809756	1	5	1	0	3	2	11	4	4	3	8	2	4	13	7	1	5	11	6	7	7	2	7	7	14	3	2	7	6	8	3	12	2	8	0	10	7	3	2	8	8	4	5	2	10	4	3	11	7	6	8	10	6	4	5	4	3	7	17	8	8	16	10	1	3	2	1	10	8	3	3	6	3
NC_031970.2	16809757	1	5	1	0	3	2	11	4	4	3	8	2	4	13	7	1	5	11	6	7	7	2	7	7	14	3	2	7	6	8	3	12	2	8	0	10	6	3	2	8	8	4	5	2	10	4	3	11	7	6	8	10	6	4	5	4	3	7	17	8	8	16	10	1	3	2	1	10	8	3	3	6	3
NC_031970.2	16809758	1	5	1	0	3	2	11	4	3	3	8	2	4	13	7	1	5	11	6	7	7	2	7	7	14	3	2	7	6	8	3	12	2	6	0	9	5	3	2	8	8	4	5	2	10	4	3	11	7	6	8	9	6	4	5	4	3	7	17	8	8	16	8	1	3	2	1	10	8	3	2	6	3
NC_031970.2	16809759	1	5	1	0	3	2	11	4	3	3	8	2	4	13	7	1	5	11	6	7	7	2	7	7	14	3	2	7	6	8	3	12	2	6	0	9	5	3	2	8	8	4	5	2	10	4	3	11	7	6	8	9	6	4	5	4	3	7	17	8	8	16	8	1	3	2	1	9	8	3	2	6	3
NC_031970.2	16809760	1	5	1	0	3	2	11	4	3	4	8	2	4	13	7	1	5	11	6	7	7	2	7	7	14	3	2	7	6	8	3	12	2	6	0	9	5	3	2	8	7	4	5	2	10	4	3	11	7	6	8	9	6	4	5	4	3	7	17	7	8	16	8	1	3	2	1	9	8	3	2	6	3
NC_031970.2	16809761	1	5	1	0	3	2	10	4	3	4	8	2	4	13	7	1	5	11	6	7	7	2	7	7	14	3	2	7	6	8	3	12	2	6	0	9	5	3	2	8	6	4	5	2	10	4	3	11	6	6	8	9	6	4	5	4	3	7	17	7	8	16	8	1	3	2	1	9	8	3	2	6	3
NC_031970.2	16809762	1	5	1	0	3	2	10	4	3	4	8	2	4	13	7	1	5	11	6	7	7	2	7	8	14	3	1	7	6	8	3	12	2	6	0	9	5	3	2	8	6	4	5	2	10	4	3	10	6	6	7	9	6	4	5	4	3	7	17	7	8	14	8	1	3	2	1	9	8	3	2	6	3
NC_031970.2	16809763	1	5	1	0	3	2	9	4	3	4	8	2	4	13	7	1	5	11	5	7	7	2	7	8	14	3	1	7	6	8	3	12	2	6	0	9	5	3	2	8	6	4	5	2	10	4	3	10	6	6	7	8	6	4	5	4	3	7	17	6	8	13	8	1	3	2	1	9	8	2	2	6	3
NC_031970.2	16809764	1	5	1	0	3	2	9	4	3	4	8	2	4	13	7	1	5	12	5	7	8	2	7	10	14	3	1	7	6	8	3	12	2	6	0	9	5	3	2	8	6	4	5	2	10	4	3	10	6	6	7	8	6	4	5	4	3	7	17	6	8	13	8	1	3	2	1	9	8	2	2	6	3
NC_031970.2	16809765	1	5	1	0	3	2	9	4	3	4	8	2	4	13	7	1	4	12	5	7	8	2	7	10	14	3	1	7	6	7	3	12	2	6	0	9	5	3	2	8	6	4	5	2	9	3	3	10	6	6	7	8	6	4	5	5	3	6	17	6	8	13	8	1	3	2	1	9	8	1	2	6	3
NC_031970.2	16809766	1	5	1	0	3	2	9	4	3	4	8	2	4	13	7	1	4	12	5	7	8	3	7	10	14	3	1	7	6	6	3	12	2	6	0	9	5	4	2	8	6	4	5	2	9	3	3	10	6	6	7	8	6	4	5	5	3	6	17	6	8	13	8	1	3	2	1	9	8	1	3	6	3
NC_031970.2	16809767	1	5	1	0	3	2	9	4	3	4	8	2	4	13	7	1	4	12	5	7	8	3	7	10	14	3	1	7	6	6	3	12	2	6	0	9	5	4	2	9	6	4	5	2	9	3	3	10	6	6	7	8	6	4	5	5	3	6	17	6	8	13	8	1	3	2	1	9	8	1	3	6	3
NC_031970.2	16809768	1	5	1	0	3	2	9	4	3	4	8	2	4	13	7	1	4	12	5	7	8	3	7	10	14	3	1	7	6	6	3	12	2	6	0	9	5	4	2	9	6	4	5	2	9	3	3	10	6	6	7	8	6	5	5	5	3	6	17	6	8	13	8	1	3	2	1	9	8	1	3	6	3
NC_031970.2	16809769	1	5	1	0	3	2	9	4	3	4	8	2	4	13	7	1	4	12	5	7	8	3	7	10	14	3	1	7	6	6	3	12	2	6	0	9	5	4	2	9	6	4	5	2	9	3	3	10	6	5	7	8	6	5	5	5	3	6	17	6	8	13	8	1	3	2	1	9	8	1	3	6	3
NC_031970.2	16809770	1	5	1	0	3	2	9	4	3	4	8	2	4	11	7	1	4	12	5	7	8	3	7	10	14	3	1	7	6	6	3	12	2	6	0	9	5	4	2	9	4	4	5	1	9	3	3	10	6	5	7	8	6	5	4	5	3	6	16	6	8	13	8	1	3	2	1	8	8	1	3	6	3
NC_031970.2	16809771	1	5	1	0	3	2	9	4	3	4	8	2	4	11	7	1	4	12	5	7	8	3	7	10	14	3	1	7	6	6	3	12	2	6	0	9	5	4	2	9	4	4	5	1	9	3	3	10	6	5	7	8	6	5	4	5	3	6	16	6	8	13	8	1	3	2	1	8	8	1	3	6	3
NC_031970.2	16809772	1	5	1	0	3	2	9	4	3	4	8	2	4	11	7	1	4	12	5	7	8	3	8	10	15	3	1	7	6	6	3	12	2	6	1	9	5	4	2	9	4	4	5	1	9	3	3	10	6	5	7	8	6	5	4	5	3	6	16	6	8	13	8	1	3	2	1	8	8	1	3	6	3
NC_031970.2	16809773	1	5	1	0	3	2	9	3	3	4	8	2	4	11	7	1	4	12	5	7	8	3	8	10	15	3	1	7	6	6	3	12	2	6	1	9	5	4	2	9	4	4	5	1	9	3	3	10	6	5	7	8	6	5	4	5	3	6	16	6	8	13	8	1	3	2	1	8	8	1	3	6	3
NC_031970.2	16809774	1	5	1	0	3	2	9	3	3	4	8	2	4	11	7	1	4	12	5	7	8	3	8	10	15	3	1	7	6	6	3	12	2	6	1	9	5	4	2	10	4	4	5	1	9	3	3	10	6	5	7	8	6	5	4	5	3	6	16	6	8	13	8	1	3	2	1	8	8	1	3	6	3
NC_031970.2	16809775	1	5	1	0	3	2	9	3	3	4	8	2	4	11	7	1	4	12	5	7	8	3	8	10	15	3	1	7	6	6	4	12	2	6	1	8	5	4	2	10	4	4	5	1	9	3	3	10	6	5	7	8	6	5	4	5	3	6	16	5	8	13	8	1	3	2	1	8	8	1	3	6	3
NC_031970.2	16809776	1	5	1	0	3	2	9	3	3	4	8	2	4	11	7	1	4	12	5	7	8	3	8	10	16	3	1	7	6	6	4	11	2	6	1	8	5	4	2	10	4	4	5	1	9	3	3	10	6	5	7	8	6	5	4	5	3	7	16	5	8	13	8	1	3	2	1	8	8	1	3	6	3
NC_031970.2	16809777	1	5	1	0	3	2	9	3	3	4	8	2	4	11	7	1	4	12	5	7	8	3	8	11	16	3	1	7	6	6	3	11	2	6	1	8	5	4	2	10	4	4	5	1	9	3	3	10	6	5	7	9	6	5	4	5	3	7	16	5	7	13	8	1	3	2	1	8	8	1	3	6	3
NC_031970.2	16809778	1	5	1	0	3	2	9	3	3	4	8	2	5	11	7	1	3	12	5	7	8	3	8	10	13	3	1	7	6	6	3	10	2	6	2	8	5	4	2	10	5	4	5	1	9	4	3	10	7	4	7	9	7	5	4	5	3	9	15	5	8	13	8	1	2	2	1	6	7	1	3	6	3
NC_031970.2	16809779	1	5	1	0	3	2	9	3	3	4	12	2	5	11	7	2	5	12	5	8	8	3	8	10	13	3	1	7	6	6	3	9	2	6	2	8	5	4	2	10	5	4	5	1	9	4	3	10	7	4	7	9	7	5	4	5	3	9	15	5	8	13	8	2	2	2	1	6	7	1	3	6	3
NC_031970.2	16809780	1	5	1	0	3	2	9	3	3	4	12	2	5	11	7	2	5	12	5	8	8	3	8	10	13	3	1	7	6	6	3	9	2	6	2	8	5	4	2	10	5	4	6	1	9	4	3	10	7	5	7	9	7	5	4	5	3	9	15	5	8	13	8	2	2	2	1	6	7	1	3	6	3
NC_031970.2	16809781	1	5	1	0	3	2	9	3	3	4	12	2	5	11	8	2	5	12	5	8	8	3	8	11	13	3	1	7	6	6	3	10	2	7	2	8	6	4	3	10	6	4	6	1	9	5	4	10	7	6	8	9	7	5	4	5	3	10	15	5	8	16	8	2	3	2	1	6	7	1	3	6	3
NC_031970.2	16809782	1	5	1	0	3	2	9	3	3	4	12	2	5	11	8	2	5	12	5	8	8	3	8	11	13	3	1	7	6	6	3	10	2	7	2	8	6	4	3	10	6	4	6	1	9	5	4	10	7	6	8	9	7	5	4	5	3	10	15	5	8	16	8	3	3	2	1	6	7	1	3	6	3
NC_031970.2	16809783	1	5	1	0	3	2	10	3	2	4	12	2	6	10	8	2	5	12	5	8	8	3	8	11	11	3	1	7	6	6	3	10	2	6	2	8	6	4	3	10	6	4	6	1	8	5	4	9	7	6	8	9	7	5	4	5	3	10	14	5	7	16	8	3	3	2	1	6	7	1	3	6	3
NC_031970.2	16809784	1	4	1	0	3	2	11	3	3	4	11	2	6	10	8	2	5	11	6	9	7	3	7	12	11	3	0	8	6	6	3	9	2	6	2	8	6	4	3	10	6	4	6	1	8	4	4	9	7	6	8	8	7	5	4	5	2	9	15	5	8	15	8	3	4	2	1	6	7	2	3	6	3
NC_031970.2	16809785	1	4	1	0	3	2	9	3	3	4	10	1	6	10	8	2	5	11	7	9	7	2	7	11	11	3	0	8	6	6	3	8	2	6	2	8	6	6	3	10	7	3	6	1	8	4	4	9	7	6	8	8	7	5	4	5	2	9	15	5	8	15	10	3	4	2	1	6	7	2	3	6	3
NC_031970.2	16809786	1	4	1	0	3	2	8	3	3	4	10	1	6	10	8	2	5	12	7	9	7	2	7	11	11	3	0	8	6	6	3	8	2	6	2	8	6	7	3	10	7	3	6	1	8	4	4	9	7	6	8	8	7	5	4	5	2	9	15	5	8	15	10	3	4	2	1	6	7	2	3	6	3
NC_031970.2	16809787	1	4	1	0	3	2	8	3	3	4	10	1	7	10	8	2	5	11	7	9	7	2	7	13	11	3	0	8	6	6	3	8	2	6	2	8	6	8	3	10	7	3	6	0	8	4	4	9	8	6	8	9	7	5	4	5	2	9	15	5	9	15	9	3	4	2	1	7	8	2	3	6	3
NC_031970.2	16809788	1	4	1	0	3	2	8	3	3	4	10	1	6	10	7	2	5	11	7	9	7	2	7	12	10	3	0	8	6	7	3	8	2	6	2	8	5	8	3	10	7	3	6	0	8	4	4	9	8	6	8	9	7	5	4	5	2	9	15	5	9	14	9	3	4	2	1	7	8	2	3	6	3
NC_031970.2	16809789	1	4	1	0	3	2	8	3	3	3	10	1	6	10	7	2	5	11	7	9	7	2	7	12	10	3	0	8	6	7	3	8	2	6	2	7	5	8	3	10	7	3	6	0	8	4	4	9	8	6	8	9	7	5	4	5	2	9	15	5	9	14	9	3	4	2	1	7	8	2	3	6	3
NC_031970.2	16809790	1	4	1	0	3	2	8	3	3	3	10	1	6	10	7	2	5	11	7	9	7	2	7	12	10	3	0	8	6	7	3	8	2	6	2	6	5	8	3	10	7	3	6	0	8	4	4	9	8	6	8	9	7	5	4	5	2	9	15	5	9	14	9	3	4	2	1	7	8	2	3	6	3
NC_031970.2	16809791	1	4	1	0	2	2	8	3	3	3	10	1	6	10	7	2	5	11	7	9	7	2	7	12	10	3	0	8	6	7	3	8	2	6	2	6	5	8	3	10	7	3	6	0	8	4	4	9	8	6	8	9	7	5	4	5	2	10	15	5	9	14	9	3	4	2	1	7	8	2	3	6	3
NC_031970.2	16809792	1	4	1	0	2	2	8	3	3	3	10	1	6	10	7	2	5	12	7	9	7	2	7	12	10	3	0	8	6	7	3	8	2	6	2	6	5	8	3	12	7	3	6	0	7	4	4	9	8	6	8	9	7	5	4	5	2	10	15	5	9	14	9	3	4	2	1	7	8	2	3	6	3
NC_031970.2	16809793	1	4	1	0	2	2	8	4	3	3	10	1	6	10	7	2	5	12	7	9	6	2	7	12	10	3	0	8	6	6	4	8	2	6	2	6	4	8	3	12	7	4	6	0	8	4	4	9	8	6	8	9	9	5	5	5	2	10	15	5	9	14	9	3	4	1	1	7	8	2	3	6	3
NC_031970.2	16809794	1	3	1	0	2	2	8	4	3	3	10	1	6	10	7	2	6	12	7	9	6	2	7	12	10	3	0	8	6	5	4	8	2	6	2	6	4	8	3	12	7	4	6	0	8	4	4	10	8	6	8	8	9	5	5	5	2	10	15	5	8	14	9	3	4	1	1	8	7	2	3	6	3
NC_031970.2	16809795	1	3	1	0	2	2	8	4	3	3	10	1	6	10	7	2	6	11	7	8	6	2	7	13	10	3	0	9	6	5	4	8	2	6	2	6	4	8	3	12	7	4	6	0	8	4	4	10	8	6	8	8	9	5	5	5	2	10	15	5	8	14	9	3	4	1	1	8	6	2	3	6	3
NC_031970.2	16809796	1	3	1	0	2	2	8	4	3	3	12	1	6	10	7	2	6	11	7	8	6	2	7	13	10	3	0	9	6	5	4	8	2	6	2	6	4	8	3	12	7	4	6	0	8	4	4	10	8	6	8	8	9	5	5	5	2	10	16	5	8	14	9	3	4	1	1	8	6	2	3	6	3
NC_031970.2	16809797	1	3	1	0	0	2	8	4	2	3	12	0	6	10	7	2	6	11	7	8	6	2	7	13	9	3	0	9	6	5	4	7	2	6	2	6	4	7	3	12	7	4	6	0	8	4	4	9	8	6	8	8	9	5	5	5	2	10	16	5	8	14	9	3	4	1	1	7	6	2	2	6	3
NC_031970.2	16809798	0	2	1	0	0	2	8	4	2	3	12	0	6	10	6	2	6	11	6	8	5	2	7	13	8	3	0	9	5	5	4	7	2	6	2	6	4	7	3	12	7	3	5	0	8	4	4	8	8	6	6	7	8	5	5	5	2	10	16	5	8	13	8	2	3	1	0	7	6	2	2	6	3
NC_031970.2	16809799	0	2	1	0	0	2	8	3	3	3	12	0	6	10	6	2	6	11	6	8	5	2	7	13	7	3	1	8	5	5	4	7	2	6	2	6	3	7	3	12	6	3	5	0	8	4	4	8	8	6	6	7	8	5	5	5	2	10	16	5	8	13	8	2	3	1	0	7	6	2	2	6	3
NC_031970.2	16809800	0	2	1	0	0	2	8	3	3	3	12	0	6	9	6	2	7	11	6	8	5	2	7	13	5	3	1	8	5	5	4	7	2	6	2	6	3	7	3	12	6	3	5	0	8	4	4	8	7	6	6	7	8	5	5	5	2	10	16	5	8	13	8	2	3	1	0	7	6	2	2	6	3
NC_031970.2	16809801	0	2	1	0	0	2	8	3	3	3	12	0	6	9	6	2	7	11	6	8	5	2	7	13	5	3	1	8	5	5	4	7	2	6	2	6	3	7	3	12	6	3	5	0	8	4	4	8	7	6	7	6	7	6	5	5	2	10	16	5	8	13	9	2	3	1	0	7	6	2	2	6	3
NC_031970.2	16809802	0	3	1	0	0	2	8	3	3	3	13	0	6	9	6	2	7	11	6	8	5	2	7	13	5	3	1	8	5	5	4	7	2	6	2	6	3	7	3	12	6	3	5	0	8	4	4	9	7	6	7	6	8	6	5	5	2	11	16	5	8	13	9	3	3	1	0	7	6	2	2	6	3
NC_031970.2	16809803	0	3	1	0	0	2	8	3	3	3	13	0	6	9	5	2	7	11	5	8	5	2	7	13	5	3	1	8	5	5	4	7	2	7	2	6	3	7	3	12	6	3	5	0	8	4	5	9	7	6	6	5	8	6	5	5	2	9	17	4	8	12	9	3	3	1	0	6	6	2	2	6	1
NC_031970.2	16809804	0	3	1	0	0	2	8	3	3	3	14	0	6	9	4	2	7	11	5	8	5	3	7	13	5	3	1	8	5	5	4	8	2	7	2	6	3	7	3	12	6	4	5	0	8	4	5	9	8	6	6	5	8	6	5	5	2	9	17	4	8	12	10	3	3	1	0	6	6	2	2	6	1
NC_031970.2	16809805	0	3	1	0	0	2	8	3	3	3	14	0	6	10	4	2	7	11	5	7	4	3	7	13	5	3	1	8	5	5	4	7	3	8	2	6	4	7	3	12	6	4	5	0	8	4	6	9	8	6	6	5	8	6	5	4	2	9	18	4	8	13	10	4	3	1	0	6	6	2	2	5	1
NC_031970.2	16809806	0	3	1	0	0	2	8	3	3	3	14	0	6	10	4	2	7	11	5	7	4	3	7	13	5	3	1	8	5	5	5	8	3	8	2	5	4	7	3	12	6	4	5	0	8	4	6	9	8	6	6	5	8	6	4	3	2	9	17	4	8	13	9	4	3	1	0	6	6	2	2	5	1
NC_031970.2	16809807	0	3	1	0	0	2	8	3	3	3	14	0	6	10	3	2	7	11	5	7	4	3	7	13	5	3	1	8	5	5	5	8	3	8	2	5	4	7	2	12	6	4	5	0	8	4	6	9	8	6	6	5	8	6	4	3	2	9	16	4	8	13	9	4	3	1	0	6	6	2	3	5	1
NC_031970.2	16809808	0	3	0	0	0	2	8	3	3	3	14	0	6	10	3	2	7	11	5	7	4	3	6	12	5	2	1	8	5	4	5	7	3	7	2	4	4	7	2	12	4	4	5	0	8	4	6	8	8	6	6	5	8	6	4	3	2	9	16	4	8	13	9	4	3	1	0	6	5	2	3	5	1
NC_031970.2	16809809	0	3	0	0	0	2	8	3	3	3	14	0	6	10	3	2	7	11	5	7	4	3	6	12	5	2	1	7	5	4	5	7	3	7	2	4	3	7	2	12	4	4	5	0	8	4	6	8	8	6	6	5	8	6	4	3	2	9	15	4	8	13	9	4	3	1	0	6	5	2	3	5	1
NC_031970.2	16809810	0	3	0	0	2	2	8	3	3	3	14	0	7	10	3	2	7	12	5	7	4	3	6	13	5	2	4	7	5	4	5	7	3	7	2	4	5	7	2	12	4	4	5	0	9	4	6	8	8	6	6	5	8	6	4	3	2	9	15	4	8	13	9	4	3	1	0	6	5	2	3	5	1
NC_031970.2	16809811	0	3	0	0	2	2	8	3	3	3	14	0	7	10	3	2	7	12	5	7	4	3	6	13	5	2	4	7	5	4	5	7	3	8	2	4	5	7	2	12	4	4	5	1	9	4	6	8	8	6	6	5	8	6	4	3	2	9	15	4	8	13	10	4	3	1	0	6	5	2	3	5	1
NC_031970.2	16809812	0	3	0	0	2	1	7	4	3	4	12	0	7	9	3	2	7	11	5	7	3	3	6	13	4	2	4	6	4	5	5	7	3	8	2	4	5	6	1	11	4	4	3	2	9	3	5	8	8	6	6	4	8	7	3	3	1	9	12	4	8	15	9	5	3	2	0	6	5	2	3	3	1
NC_031970.2	16809813	0	3	0	0	2	1	7	4	3	4	12	0	7	9	3	2	6	11	5	7	3	3	6	13	4	2	4	6	4	5	5	7	3	8	2	4	5	6	1	8	4	4	3	2	9	3	5	8	9	6	6	4	8	7	3	3	1	9	12	4	7	15	8	5	3	2	0	6	5	2	3	2	1
