chr	pos	Altcom	Auldew	Batfas	Batgra	Benhor	Boumic	Calmac	Calple	Chabri	Ctehor	Cyafur	Cphgib	Cyplep	Cypmic	Cypdwj	Enamel	Erecya	Eremar	Gnapfe	Hapmic	Intloo	Juldic	Julorn	Julreg	Lamkun	Lamlem	Lamoce	Lepatt	Lepelo	Lchaur	Loblab	Neobre	Neobue	Neocau	Neocyg	Neocyl	Neofas	Neofur	Neomod	Neomul	Neonig	Neopul	Neosav	Neotet	Neotoa	Neowal	Ophven	PcybrN	Pcynig	Permic	Peteph	Petfam	Petfas	Petmac	Petpol	Plepar	Plestr	Pscbab	Pscple	Simdia	Spaery	Tanirs	TeldhS	TelteS	Telvit	Tremar	Trenig	Tromoo	Tronig	Varmoo	Xenbou	Xennas	Xenspi
NC_031981.2	19430397	3	2	0	1	2	2	0	4	1	2	1	3	0	0	1	2	3	2	3	4	2	2	1	1	1	6	1	0	2	1	0	7	1	1	2	2	2	0	2	4	5	2	8	3	2	3	0	1	1	5	3	2	1	1	1	0	2	4	5	5	3	7	2	2	3	1	1	0	2	1	2	1	2
NC_031981.2	19430398	3	2	0	1	2	2	0	3	1	2	1	3	0	0	1	1	3	2	3	4	2	2	1	1	1	6	1	0	2	1	0	7	1	1	2	2	2	0	2	4	5	2	8	3	2	3	0	1	1	5	3	2	1	1	1	0	2	4	5	5	3	6	2	2	3	1	1	0	2	1	2	1	2
NC_031981.2	19430399	3	2	0	1	2	2	0	3	1	1	1	3	0	0	1	1	3	2	3	4	2	2	1	1	1	6	1	0	2	1	0	7	1	1	2	2	2	0	2	4	5	2	8	3	2	3	0	1	1	5	3	2	1	1	1	0	2	4	5	5	3	6	2	2	3	1	1	0	2	1	2	1	2
NC_031981.2	19430400	3	2	0	1	2	2	0	3	1	1	1	3	0	0	1	1	3	2	3	4	2	2	1	1	1	6	1	0	1	1	0	7	1	1	2	2	2	1	2	4	5	1	8	3	2	3	0	1	1	5	3	2	1	1	1	0	2	4	5	5	3	6	2	2	3	1	1	0	2	1	2	1	2
NC_031981.2	19430401	3	2	0	1	2	2	0	3	1	1	1	3	0	0	1	1	3	2	3	4	2	2	1	1	1	6	1	0	2	1	0	7	1	1	2	2	2	1	2	4	5	1	8	3	2	4	0	1	1	5	3	2	1	1	1	0	2	4	5	5	3	6	2	2	3	1	1	0	2	1	2	1	2
NC_031981.2	19430402	3	2	0	1	2	2	0	3	1	1	1	3	0	0	1	1	3	2	3	4	2	2	1	1	1	6	1	0	2	1	0	7	1	1	2	2	2	1	2	4	4	1	7	3	2	4	0	1	1	5	3	2	1	1	1	0	2	4	5	5	3	6	2	2	3	1	1	0	2	1	2	1	2
NC_031981.2	19430403	3	2	0	1	2	2	0	3	1	1	1	3	0	0	1	1	3	2	3	4	2	2	1	1	1	6	1	0	2	1	0	7	1	1	2	2	2	1	2	4	5	1	7	3	2	4	0	1	1	4	3	2	1	1	1	0	2	4	5	5	3	6	2	2	3	1	1	0	2	1	2	1	2
NC_031981.2	19430404	3	2	0	1	2	2	0	3	1	1	1	3	0	0	1	1	3	2	3	4	2	2	1	1	1	6	1	0	2	2	0	7	1	1	2	2	2	1	1	5	5	1	7	3	2	4	0	1	1	4	3	2	1	1	1	0	2	4	5	5	3	6	2	2	3	1	1	0	2	1	2	1	2
NC_031981.2	19430405	3	2	0	1	2	2	0	3	1	1	1	3	0	0	1	1	3	2	3	4	2	2	1	1	1	6	1	0	2	2	0	7	1	1	2	2	2	1	1	5	5	1	7	3	2	4	0	1	1	4	3	2	2	1	1	0	2	4	5	5	3	6	2	2	3	1	1	0	2	1	1	1	2
NC_031981.2	19430406	3	2	0	1	2	2	0	2	1	1	1	3	0	0	1	1	3	2	3	4	2	2	1	1	1	6	1	0	2	2	0	7	1	1	2	2	2	1	1	5	5	1	7	3	2	4	0	1	1	4	3	2	2	1	1	0	2	4	5	5	3	5	2	2	3	1	1	0	2	1	1	1	2
NC_031981.2	19430407	3	2	0	1	2	2	0	2	1	1	1	3	0	0	1	1	3	2	3	4	2	2	1	1	1	6	1	0	2	2	0	7	1	1	2	2	2	1	1	5	5	1	7	3	2	4	0	1	1	4	3	2	2	1	1	0	2	4	5	5	3	5	3	2	3	1	1	0	2	1	1	1	2
NC_031981.2	19430408	3	2	0	1	1	2	0	2	1	1	1	3	0	0	1	1	3	2	3	4	2	2	1	1	1	6	1	0	2	2	0	7	1	1	2	2	2	1	1	5	5	1	7	3	2	4	0	1	1	3	3	2	2	1	1	0	2	4	5	4	3	5	3	2	3	1	1	0	2	1	1	1	2
NC_031981.2	19430409	3	2	0	1	1	2	0	2	1	1	1	3	0	0	1	1	3	2	2	4	2	1	1	1	1	6	1	0	2	2	0	7	1	1	2	2	2	1	0	5	5	1	6	3	2	4	0	1	1	3	3	2	2	1	1	0	2	4	5	4	3	5	3	2	2	1	1	0	2	1	1	1	2
NC_031981.2	19430410	3	2	0	1	1	2	0	2	1	1	1	3	0	0	1	1	3	2	4	4	2	1	1	1	1	6	1	0	2	2	0	7	1	1	2	3	2	1	0	5	6	1	6	3	2	5	0	1	1	3	3	2	2	1	1	0	2	4	5	4	2	5	3	2	3	1	1	0	2	2	1	1	3
NC_031981.2	19430411	3	2	0	1	1	2	0	2	1	1	1	2	0	0	1	1	3	2	4	4	2	1	1	1	1	6	1	0	2	2	0	7	1	1	2	3	2	1	0	5	6	1	6	3	2	6	0	1	1	3	3	2	2	1	1	0	2	4	5	4	2	5	3	2	3	1	1	0	2	2	1	1	3
NC_031981.2	19430412	3	2	0	1	1	2	0	2	1	1	1	2	0	0	1	1	3	2	4	4	2	1	1	1	1	6	1	0	2	3	0	5	1	1	2	3	2	1	0	5	6	1	6	3	2	6	0	1	1	3	4	2	2	1	1	0	2	4	5	3	2	5	3	2	3	1	1	0	2	2	1	1	3
NC_031981.2	19430413	3	2	0	1	1	2	0	2	1	1	1	2	0	0	1	1	3	2	4	4	2	1	1	1	1	6	1	0	2	3	0	6	1	1	2	3	2	1	0	5	6	1	6	3	2	6	0	1	1	3	4	2	2	1	1	0	2	4	5	3	2	4	3	2	3	0	1	0	2	2	1	1	3
NC_031981.2	19430414	3	2	0	1	1	2	0	2	1	1	1	2	0	0	1	1	3	2	4	4	2	1	1	1	1	6	1	0	2	3	0	6	1	1	2	3	2	1	0	5	6	1	6	3	2	6	0	1	1	3	4	2	2	1	1	0	2	4	5	3	2	4	3	2	3	0	1	0	2	2	1	1	3
NC_031981.2	19430415	3	2	0	1	1	2	0	2	1	1	1	2	0	0	1	1	3	2	4	4	2	1	1	1	1	6	1	0	2	3	0	6	1	1	2	3	2	1	0	5	6	1	6	1	2	6	0	1	1	3	3	2	2	1	1	0	2	3	5	3	2	4	2	2	3	0	1	0	2	2	1	1	3
NC_031981.2	19430416	3	1	0	1	1	2	0	2	1	1	1	2	0	0	1	0	3	2	4	4	2	1	1	1	1	6	1	0	2	3	0	5	1	1	2	3	2	1	0	5	6	1	5	1	2	6	0	1	1	3	3	2	2	1	1	0	2	3	5	3	2	4	1	2	3	0	1	0	2	2	1	1	3
NC_031981.2	19430417	3	1	0	1	1	2	0	2	1	1	1	2	0	0	1	0	3	2	4	4	2	1	1	1	1	6	1	0	1	3	0	5	1	1	2	3	2	1	0	5	6	1	5	1	2	6	0	1	1	3	3	2	2	1	1	0	2	3	5	3	2	4	1	2	3	0	1	0	2	2	1	1	3
NC_031981.2	19430418	3	1	0	0	1	2	0	2	1	1	1	2	0	0	1	0	3	2	4	4	2	1	1	1	1	6	1	0	1	3	0	5	1	0	2	3	2	1	0	5	6	1	5	1	2	6	0	1	1	3	3	2	2	1	1	0	2	2	5	3	2	4	1	1	3	0	1	0	2	2	1	1	3
NC_031981.2	19430419	3	1	0	0	1	2	0	2	1	1	1	2	0	0	1	0	3	2	4	3	2	1	1	1	1	6	1	0	1	3	0	5	1	0	2	3	2	1	0	5	6	1	5	1	2	6	0	1	1	3	3	2	2	1	1	0	2	2	5	3	2	4	1	1	3	0	1	0	2	2	1	1	3
NC_031981.2	19430420	3	1	0	0	1	2	0	2	1	1	1	2	0	0	1	0	3	2	4	3	2	1	1	1	1	6	1	0	1	3	0	5	1	0	2	3	2	1	0	5	6	1	5	1	2	6	0	1	1	3	3	2	2	1	1	0	2	2	5	3	2	4	1	1	3	0	1	0	2	2	1	1	3
NC_031981.2	19430421	3	1	0	0	1	2	0	2	1	1	1	2	0	0	1	0	3	2	4	3	2	1	1	1	1	6	1	0	1	3	0	5	1	0	2	3	2	1	0	5	5	1	5	1	2	6	0	1	1	3	3	2	2	1	1	0	2	2	5	3	2	4	1	1	3	0	1	0	2	2	1	1	3
NC_031981.2	19430422	3	1	0	0	1	2	0	2	1	1	1	2	0	0	1	0	3	2	4	3	2	1	1	1	1	6	1	0	1	3	0	4	1	0	2	3	2	1	0	5	4	1	5	1	2	6	0	1	1	3	3	2	2	1	1	0	2	2	5	3	2	4	1	1	3	0	1	0	2	2	1	1	3
NC_031981.2	19430423	3	1	0	0	1	2	0	2	1	1	1	2	0	0	1	0	3	2	4	3	2	1	1	1	1	5	1	0	1	3	0	4	1	0	2	3	2	1	0	5	4	1	5	1	2	5	0	1	1	3	3	2	2	1	1	0	2	2	5	3	2	3	1	1	3	0	1	0	2	2	1	1	3
NC_031981.2	19430424	3	1	0	0	1	2	0	2	1	1	1	2	0	0	1	0	3	2	4	3	2	0	1	1	1	5	1	0	1	3	0	5	1	0	2	4	2	1	0	5	4	1	5	1	2	5	0	1	1	3	3	2	2	1	1	0	2	2	5	3	2	3	1	1	3	0	1	0	2	2	1	1	4
NC_031981.2	19430425	3	1	0	0	1	2	0	2	1	1	1	2	0	0	1	0	3	2	4	3	2	0	1	1	1	5	1	0	1	3	0	5	1	0	2	4	2	1	0	5	4	1	5	1	2	5	0	1	0	3	3	2	1	1	1	0	2	2	5	3	2	2	1	1	3	0	1	0	2	2	1	1	4
NC_031981.2	19430426	3	1	0	0	1	2	0	2	1	1	1	2	0	0	1	0	3	2	4	3	2	0	1	1	1	5	1	0	1	3	0	5	1	0	2	4	2	1	0	5	4	1	5	1	2	5	0	1	0	3	3	2	1	1	1	0	2	2	5	3	2	2	1	1	3	0	1	0	2	2	1	1	4
NC_031981.2	19430427	3	1	0	0	1	1	0	2	1	1	1	2	0	0	0	0	3	2	4	3	2	0	1	1	1	5	1	0	1	3	0	5	1	0	2	4	2	1	0	5	4	1	5	1	2	5	0	1	0	2	3	2	1	1	0	0	2	2	5	2	2	1	1	1	3	0	1	0	2	2	1	1	4
NC_031981.2	19430428	3	1	0	0	1	1	0	2	1	1	1	3	0	0	0	0	3	2	4	4	2	0	1	1	1	5	1	0	1	3	0	5	1	0	2	4	2	1	0	5	4	1	5	1	2	5	0	1	0	2	3	2	1	1	1	0	2	2	5	2	2	1	1	1	3	0	1	0	2	2	1	1	4
NC_031981.2	19430429	3	1	0	0	1	1	0	2	1	1	1	3	0	0	0	0	3	2	4	4	2	0	1	1	1	5	1	0	3	3	0	5	1	0	2	4	2	1	0	5	4	1	5	1	2	5	0	1	0	2	3	2	1	1	1	0	2	2	5	2	2	1	1	1	3	0	1	0	2	2	1	1	4
NC_031981.2	19430430	3	1	0	0	1	1	0	2	1	1	1	3	0	0	0	0	3	2	4	4	2	0	1	1	1	5	1	0	3	3	0	5	1	0	2	4	2	1	0	5	4	1	5	1	2	4	0	1	0	2	3	2	1	1	1	0	2	2	5	2	2	2	1	1	3	0	1	0	2	2	1	1	4
NC_031981.2	19430431	3	1	0	0	1	1	0	2	1	1	1	3	1	0	0	0	3	2	4	4	2	0	1	1	1	5	1	0	3	3	0	5	1	0	2	4	2	1	0	5	4	1	5	1	2	4	0	1	0	2	3	2	1	1	1	0	2	2	5	2	2	2	1	1	3	0	1	1	2	2	1	1	4
NC_031981.2	19430432	3	1	0	0	1	1	0	2	1	1	1	3	1	0	0	0	3	2	4	4	2	0	1	1	1	5	1	0	3	3	0	5	1	0	2	4	2	1	0	5	4	1	5	1	2	4	0	1	0	2	3	2	1	1	1	0	2	2	5	2	3	2	1	1	3	0	1	1	2	3	1	1	4
NC_031981.2	19430433	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	0	2	1	1	5	1	0	3	3	0	5	1	0	2	4	2	1	0	3	4	1	5	1	2	4	0	1	0	2	3	2	1	1	1	0	2	2	5	3	3	2	1	1	3	0	1	1	2	3	1	1	4
NC_031981.2	19430434	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	0	2	1	1	5	1	0	3	3	0	5	1	0	1	4	2	1	0	3	4	1	5	1	2	4	0	1	0	2	3	2	1	1	1	0	2	2	5	3	3	2	1	1	3	0	1	1	2	3	1	1	4
NC_031981.2	19430435	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	0	2	1	1	5	1	0	3	3	0	5	1	0	1	3	2	1	0	3	4	1	5	1	2	4	0	1	0	2	3	3	1	1	1	0	2	2	5	3	3	2	1	1	3	0	1	1	2	3	1	1	4
NC_031981.2	19430436	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	0	2	1	1	5	1	0	3	3	0	3	1	0	1	3	2	1	0	3	4	1	5	1	2	4	0	1	0	2	3	3	1	1	1	0	2	2	5	3	3	2	1	1	3	0	1	1	2	3	1	1	4
NC_031981.2	19430437	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	0	2	1	1	5	1	0	3	3	0	3	1	0	1	3	2	1	0	1	4	1	5	1	2	4	0	0	0	2	3	3	1	2	1	0	2	2	5	3	3	2	1	1	3	0	1	1	2	3	1	1	4
NC_031981.2	19430438	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	0	2	1	1	5	1	0	3	3	0	3	1	0	1	3	2	1	0	1	4	1	5	1	3	4	0	0	0	2	3	3	1	2	1	0	2	2	5	3	3	2	1	1	3	0	1	1	2	3	1	1	4
NC_031981.2	19430439	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	0	2	1	1	5	1	0	3	3	0	3	1	0	1	3	2	1	0	1	4	1	5	1	3	5	0	0	0	2	3	3	1	2	1	0	2	2	5	3	3	2	1	1	3	0	1	1	2	3	1	1	4
NC_031981.2	19430440	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	0	2	1	1	5	1	0	3	3	0	3	1	0	1	3	2	1	0	1	4	1	6	1	3	5	0	0	0	2	3	3	1	2	1	0	2	2	5	3	3	2	1	1	4	0	1	1	2	3	1	1	4
NC_031981.2	19430441	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	0	2	1	1	5	1	0	3	3	0	3	1	0	1	3	2	1	0	1	4	1	6	1	3	5	0	0	0	2	3	3	1	2	1	0	2	2	5	3	3	2	1	1	4	0	0	1	2	3	1	1	4
NC_031981.2	19430442	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	0	2	1	1	5	1	0	3	3	0	3	1	0	1	3	2	1	0	1	4	1	6	1	3	5	0	0	0	2	3	3	1	2	1	0	2	2	5	3	3	2	1	1	4	0	0	1	2	3	1	1	4
NC_031981.2	19430443	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	1	4	4	2	0	2	1	1	5	1	0	3	3	0	3	1	0	1	3	2	1	0	1	4	1	6	1	3	5	0	0	0	2	3	3	1	2	1	0	2	2	5	3	3	2	1	1	4	0	0	1	2	3	1	1	4
NC_031981.2	19430444	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	1	4	4	2	0	2	1	1	5	1	0	3	3	0	3	1	0	1	3	2	1	0	1	4	1	6	1	3	5	0	0	0	2	3	3	1	2	1	0	2	2	5	3	3	2	1	0	4	0	0	1	2	3	1	1	4
NC_031981.2	19430445	2	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	1	4	4	2	0	2	1	1	5	1	0	3	3	0	3	1	0	1	3	2	1	0	1	4	1	6	1	3	5	0	0	0	2	3	3	1	2	1	0	2	2	5	3	3	2	1	0	4	0	0	1	2	3	1	1	4
NC_031981.2	19430446	1	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	1	4	4	2	0	2	1	1	5	1	0	3	3	0	3	1	0	1	3	2	1	0	1	4	1	6	1	2	4	0	0	0	2	3	3	1	2	1	0	2	2	5	3	3	2	1	0	4	0	0	1	2	3	1	1	4
NC_031981.2	19430447	1	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	1	4	4	2	0	2	1	2	5	1	0	3	3	0	4	1	0	1	3	2	1	0	1	4	1	6	1	2	4	0	0	0	2	3	3	1	2	1	0	2	2	5	3	3	2	1	0	6	0	0	1	2	3	1	1	4
NC_031981.2	19430448	1	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	1	4	4	2	0	2	1	2	5	1	0	3	3	0	4	1	0	1	3	2	1	0	1	5	1	6	1	2	5	0	1	0	2	3	3	1	2	1	0	2	2	5	3	3	1	1	0	5	0	0	1	2	3	1	1	4
NC_031981.2	19430449	0	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	1	4	4	2	0	2	1	2	5	1	0	3	3	0	4	1	0	1	3	1	1	0	1	5	1	6	1	2	5	0	1	0	2	3	3	1	2	1	0	2	2	5	4	3	1	1	0	5	0	0	1	2	3	1	1	4
NC_031981.2	19430450	1	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	1	4	4	2	0	2	1	2	5	1	0	3	3	0	4	1	0	1	3	1	1	0	1	5	1	6	1	2	5	0	1	0	2	3	3	1	2	1	0	2	2	3	4	3	1	1	0	5	0	0	1	2	3	1	1	4
NC_031981.2	19430451	1	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	1	4	4	2	0	2	1	2	5	1	0	3	3	0	4	1	0	2	3	1	1	0	1	5	1	6	1	2	5	0	1	0	2	3	3	1	2	1	0	2	1	3	4	3	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430452	1	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	1	4	4	2	0	2	1	2	5	1	0	3	3	0	4	1	0	2	3	1	1	0	1	5	1	6	1	2	5	0	1	0	2	3	3	1	2	1	0	2	1	3	4	3	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430453	1	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	1	4	4	2	0	2	1	2	5	1	0	3	3	0	4	1	0	2	3	1	1	0	1	5	1	6	1	2	5	0	1	0	2	3	3	1	2	1	0	2	1	3	4	3	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430454	1	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	1	2	1	2	5	1	0	3	3	0	4	1	0	2	3	1	1	0	1	5	1	6	1	2	5	0	1	0	2	3	3	1	2	1	0	2	1	3	4	3	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430455	1	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	1	2	1	2	5	1	0	3	3	0	4	1	0	2	3	1	1	0	1	5	1	6	1	2	5	0	1	0	2	3	3	1	2	1	0	2	1	3	3	3	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430456	1	1	0	0	1	1	0	2	1	1	1	2	1	0	0	0	3	2	4	4	2	1	2	1	2	5	1	0	3	2	0	5	1	0	2	3	1	1	0	1	5	1	7	1	2	5	0	1	0	2	3	3	1	2	1	0	2	1	3	3	3	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430457	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	2	4	4	2	1	2	1	2	5	1	0	3	2	0	5	1	0	2	3	1	1	0	1	5	1	7	1	2	5	0	1	0	2	3	3	1	2	1	0	2	1	3	3	3	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430458	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	2	4	3	2	1	2	1	2	6	1	0	3	2	0	5	1	0	2	3	1	1	0	1	5	1	8	1	2	5	0	1	0	2	3	3	1	2	1	0	2	1	3	3	4	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430459	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	2	4	3	2	1	2	1	2	6	1	0	3	2	0	5	0	0	2	3	1	1	0	1	5	1	8	1	1	5	0	1	0	2	3	3	1	2	1	0	2	1	3	3	4	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430460	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	2	4	3	2	1	2	1	2	6	1	0	3	2	0	5	0	0	2	3	1	1	0	1	5	1	8	1	1	5	0	1	0	2	3	3	1	2	1	0	2	1	3	3	4	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430461	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	2	4	3	2	1	2	1	2	6	1	0	3	2	0	5	0	0	2	3	1	1	0	1	5	1	8	1	1	5	0	1	0	2	3	3	1	2	1	0	2	1	3	3	4	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430462	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	2	4	3	2	1	1	1	2	6	1	0	3	2	0	5	0	0	2	3	1	1	0	1	5	1	7	1	1	5	0	1	0	2	3	3	1	2	1	0	2	1	3	3	4	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430463	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	2	4	3	2	1	1	1	2	6	1	0	3	2	0	5	0	0	2	3	1	1	0	1	5	1	7	1	1	5	0	1	0	2	3	3	1	2	1	0	2	1	3	3	4	1	1	0	5	0	1	1	2	3	1	1	4
NC_031981.2	19430464	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	1	4	3	2	1	1	1	2	6	1	0	3	2	0	5	0	0	2	3	1	1	0	1	5	1	7	1	1	5	0	1	0	2	3	3	1	2	1	0	2	1	3	3	4	1	1	0	5	0	1	1	1	3	1	1	4
NC_031981.2	19430465	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	1	4	3	2	1	1	1	2	6	1	0	3	2	0	5	0	0	2	3	1	1	0	1	5	1	7	1	1	5	0	1	0	2	3	3	1	2	1	0	2	0	3	3	4	1	1	0	5	0	1	1	1	3	1	1	4
NC_031981.2	19430466	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	1	4	3	2	1	1	1	2	6	1	0	3	2	0	5	0	0	2	3	1	1	0	1	5	1	7	1	1	5	0	1	0	2	3	3	1	2	1	0	2	0	3	3	4	1	1	0	5	0	1	1	1	3	1	1	4
NC_031981.2	19430467	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	1	4	3	2	1	1	1	2	6	1	0	3	2	0	5	0	0	2	3	1	1	0	1	5	1	7	1	1	5	0	1	0	2	3	3	1	2	1	0	2	0	3	3	3	1	1	0	5	0	1	1	1	3	1	1	4
NC_031981.2	19430468	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	1	4	3	2	1	1	1	2	6	1	0	4	2	0	5	0	0	2	3	1	1	0	1	5	1	7	1	1	5	0	1	0	2	3	3	1	2	1	0	2	0	3	3	3	1	1	0	5	0	1	1	1	3	1	1	4
NC_031981.2	19430469	1	1	0	0	1	1	0	2	1	1	1	2	1	1	0	0	3	1	4	3	2	1	1	1	2	6	1	0	4	2	0	5	0	0	2	3	1	1	0	1	5	1	7	1	1	5	0	1	0	2	3	4	1	2	1	0	2	0	3	3	3	1	1	0	5	0	1	1	1	3	1	1	4
